,Unnamed: 0,created_at,temp,hum,p25,p10
422859,423140,2020-01-05 06:16:45,20.4,88.1,128.39999,195.10001
422861,423142,2020-01-05 06:16:53,20.4,88.1,129.0,195.3
422862,423143,2020-01-05 06:16:57,20.4,88.0,128.8,196.60001
445826,446107,2020-01-06 08:55:40,21.1,78.7,75.9,140.89999
445829,446110,2020-01-06 08:55:53,21.1,78.7,76.5,156.39999
445830,446111,2020-01-06 08:55:57,21.1,78.7,76.3,160.8
445831,446112,2020-01-06 08:56:01,21.1,78.7,75.6,157.60001
445832,446113,2020-01-06 08:56:05,21.1,78.7,76.0,151.10001
445833,446114,2020-01-06 08:56:10,21.1,78.7,75.5,145.5
445834,446115,2020-01-06 08:56:14,21.2,78.8,76.3,148.5
445844,446125,2020-01-06 08:56:55,21.2,78.6,78.0,144.8
445845,446126,2020-01-06 08:56:59,21.2,78.7,76.9,140.60001
445846,446127,2020-01-06 08:57:04,21.2,78.7,76.3,141.7
445847,446128,2020-01-06 08:57:08,21.2,78.7,75.7,144.7
445848,446129,2020-01-06 08:57:12,21.2,78.7,75.0,142.8
445849,446130,2020-01-06 08:57:16,21.2,78.7,74.4,138.5
445855,446136,2020-01-06 08:57:41,21.2,78.6,75.0,140.10001
457579,457860,2020-01-06 22:33:13,23.1,90.3,92.0,108.7
467324,467605,2020-01-07 09:51:23,23.7,90.9,86.7,160.0
467325,467606,2020-01-07 09:51:27,23.6,90.9,87.1,163.39999
467326,467607,2020-01-07 09:51:32,23.7,90.9,87.2,162.39999
476652,476933,2020-01-07 20:41:02,23.5,89.9,80.2,143.39999
476653,476934,2020-01-07 20:41:06,23.5,89.9,80.3,145.60001
476656,476937,2020-01-07 20:41:18,23.6,89.9,80.8,140.5
498089,498370,2020-01-08 21:35:57,24.7,80.8,57.4,133.2
498090,498371,2020-01-08 21:36:01,24.7,81.0,59.5,147.8
498091,498372,2020-01-08 21:36:05,24.7,81.0,60.3,151.89999
498092,498373,2020-01-08 21:36:09,24.7,80.9,61.4,161.60001
498093,498374,2020-01-08 21:36:13,24.7,80.9,61.8,163.0
498094,498375,2020-01-08 21:36:17,24.7,80.9,61.9,158.8
498095,498376,2020-01-08 21:36:22,24.7,80.7,60.6,146.5
498096,498377,2020-01-08 21:36:26,24.6,80.6,60.7,140.3
498098,498379,2020-01-08 21:36:34,24.7,80.5,60.5,120.9
509029,509310,2020-01-09 10:17:37,22.7,92.5,164.8,232.8
509030,509311,2020-01-09 10:17:41,22.8,92.6,175.89999,247.7
509032,509313,2020-01-09 10:17:50,22.8,92.6,169.0,234.8
509033,509314,2020-01-09 10:17:54,22.8,92.6,159.89999,221.2
516203,516484,2020-01-09 18:37:26,25.2,76.8,60.0,124.8
516750,517031,2020-01-09 19:15:29,25.3,79.0,61.1,122.2
516754,517035,2020-01-09 19:15:46,25.3,79.0,60.3,120.7
516908,517189,2020-01-09 19:26:31,25.4,78.8,64.1,128.60001
516909,517190,2020-01-09 19:26:35,25.4,78.9,63.8,130.3
516911,517192,2020-01-09 19:26:43,25.4,78.9,65.6,134.8
516912,517193,2020-01-09 19:26:47,25.4,78.9,65.9,134.3
516913,517194,2020-01-09 19:26:51,25.4,78.8,65.5,138.10001
516914,517195,2020-01-09 19:26:56,25.4,78.8,65.9,138.89999
516917,517198,2020-01-09 19:27:08,25.4,78.5,65.7,138.2
516918,517199,2020-01-09 19:27:12,25.4,78.9,64.7,137.0
516920,517201,2020-01-09 19:27:20,25.3,78.7,64.8,135.60001
516922,517203,2020-01-09 19:27:29,25.4,78.9,63.8,133.8
516926,517207,2020-01-09 19:27:45,25.4,79.0,65.3,136.2
516929,517210,2020-01-09 19:27:58,25.3,78.9,65.6,133.60001
516931,517212,2020-01-09 19:28:06,25.3,79.0,64.8,126.5
516935,517216,2020-01-09 19:28:23,25.3,79.0,64.9,136.60001
516938,517219,2020-01-09 19:28:35,25.3,79.0,64.8,138.8
516942,517223,2020-01-09 19:28:52,25.4,79.1,64.6,128.8
517034,517315,2020-01-09 19:35:18,25.3,79.2,66.1,136.5
517036,517317,2020-01-09 19:35:26,25.3,79.2,66.3,142.60001
517037,517318,2020-01-09 19:35:30,25.3,79.2,66.0,141.89999
517038,517319,2020-01-09 19:35:35,25.5,79.4,66.2,141.10001
517233,517514,2020-01-09 19:49:07,25.4,78.8,67.1,128.89999
517272,517553,2020-01-09 19:51:52,25.4,78.9,68.5,142.89999
517273,517554,2020-01-09 19:51:56,25.4,78.9,69.2,149.39999
517274,517555,2020-01-09 19:52:00,25.4,78.9,69.3,155.0
517275,517556,2020-01-09 19:52:04,25.4,78.9,70.5,155.2
517276,517557,2020-01-09 19:52:08,25.4,78.9,69.9,151.10001
517277,517558,2020-01-09 19:52:12,25.4,78.9,68.6,147.5
517331,517612,2020-01-09 19:55:57,25.4,78.9,67.7,129.10001
517332,517613,2020-01-09 19:56:01,25.4,78.9,67.1,127.7
517444,517725,2020-01-09 20:03:51,25.1,80.1,73.7,145.89999
517445,517726,2020-01-09 20:03:55,25.1,80.1,73.5,147.10001
517448,517729,2020-01-09 20:04:08,25.1,80.1,73.7,152.89999
517449,517730,2020-01-09 20:04:12,25.1,80.1,73.5,151.60001
517595,517876,2020-01-09 20:14:22,25.1,81.0,73.7,131.3
517596,517877,2020-01-09 20:14:26,24.9,80.9,74.1,139.8
517597,517878,2020-01-09 20:14:31,24.9,81.0,74.1,143.7
517599,517880,2020-01-09 20:14:39,24.9,81.0,74.3,155.39999
517601,517882,2020-01-09 20:14:47,24.9,81.0,75.4,167.0
517602,517883,2020-01-09 20:14:51,24.9,81.1,75.9,162.8
517603,517884,2020-01-09 20:14:56,24.9,81.1,75.7,163.7
517604,517885,2020-01-09 20:15:00,24.9,81.2,76.4,167.8
517605,517886,2020-01-09 20:15:04,24.9,81.2,76.6,166.89999
517606,517887,2020-01-09 20:15:08,24.9,81.2,77.4,163.39999
517607,517888,2020-01-09 20:15:12,24.9,81.2,76.0,154.2
517608,517889,2020-01-09 20:15:16,24.9,81.3,76.8,154.60001
517609,517890,2020-01-09 20:15:20,24.8,81.3,77.1,156.5
517610,517891,2020-01-09 20:15:25,24.8,81.3,77.0,149.60001
517612,517893,2020-01-09 20:15:33,24.8,81.5,77.1,143.89999
517617,517898,2020-01-09 20:15:54,24.7,81.6,76.3,141.60001
517618,517899,2020-01-09 20:15:58,24.7,81.7,75.6,137.89999
517619,517900,2020-01-09 20:16:02,24.7,81.7,75.4,145.89999
517623,517904,2020-01-09 20:16:19,24.7,82.0,75.2,146.5
517625,517906,2020-01-09 20:16:27,24.5,81.9,76.9,140.7
517636,517917,2020-01-09 20:17:13,24.1,82.8,79.0,136.60001
517638,517919,2020-01-09 20:17:21,24.1,83.0,81.6,146.2
517639,517920,2020-01-09 20:17:25,24.1,83.0,82.7,151.60001
517640,517921,2020-01-09 20:17:29,24.0,82.9,82.0,148.3
517641,517922,2020-01-09 20:17:34,24.1,83.2,81.9,147.3
517643,517924,2020-01-09 20:17:42,24.1,83.3,82.5,150.0
517644,517925,2020-01-09 20:17:46,24.1,83.5,81.7,146.5
517671,517952,2020-01-09 20:19:42,24.1,84.1,82.2,143.89999
517672,517953,2020-01-09 20:19:46,24.1,84.2,82.3,143.89999
522063,522344,2020-01-10 01:25:53,22.5,93.4,126.0,193.3
522423,522704,2020-01-10 01:50:58,22.2,93.7,127.0,193.5
527885,528166,2020-01-10 08:12:37,21.0,93.4,134.39999,209.7
527886,528167,2020-01-10 08:12:41,21.0,93.4,134.10001,210.89999
527887,528168,2020-01-10 08:12:46,21.0,93.4,134.0,207.5
527962,528243,2020-01-10 08:18:03,21.2,93.0,137.0,213.60001
527963,528244,2020-01-10 08:18:07,21.1,93.0,138.39999,215.8
527968,528249,2020-01-10 08:18:28,21.1,93.0,138.8,211.8
527987,528268,2020-01-10 08:19:47,21.1,93.0,136.8,209.10001
527988,528269,2020-01-10 08:19:51,21.1,93.0,136.7,209.2
527989,528270,2020-01-10 08:19:55,21.1,93.0,136.39999,209.60001
528138,528419,2020-01-10 08:30:27,21.0,93.4,133.89999,207.5
528139,528420,2020-01-10 08:30:31,21.0,93.4,135.5,210.0
528140,528421,2020-01-10 08:30:35,21.0,93.4,136.2,211.89999
528141,528422,2020-01-10 08:30:39,21.0,93.4,135.10001,209.3
528382,528663,2020-01-10 08:47:33,21.5,92.5,131.8,199.2
528402,528683,2020-01-10 08:48:59,21.7,92.4,130.10001,200.0
528404,528685,2020-01-10 08:49:07,21.7,92.5,130.8,202.39999
528405,528686,2020-01-10 08:49:12,21.7,92.5,129.2,201.39999
528406,528687,2020-01-10 08:49:16,21.7,92.5,129.60001,201.89999
528407,528688,2020-01-10 08:49:20,21.7,92.4,129.89999,197.89999
528408,528689,2020-01-10 08:49:24,21.7,92.4,131.3,199.89999
528412,528693,2020-01-10 08:49:41,21.8,92.5,130.8,196.3
528414,528695,2020-01-10 08:49:52,21.7,92.5,129.10001,198.0
532423,532704,2020-01-10 13:30:48,33.6,47.1,88.5,101.7
532424,532705,2020-01-10 13:30:53,33.5,47.0,88.7,100.7
532433,532714,2020-01-10 13:31:30,33.7,47.0,94.1,109.1
532434,532715,2020-01-10 13:31:34,33.7,46.9,94.0,107.8
532456,532737,2020-01-10 13:33:06,33.3,47.0,95.4,112.3
532462,532743,2020-01-10 13:33:31,33.1,47.0,97.4,114.1
532464,532745,2020-01-10 13:33:39,33.0,47.1,102.9,123.1
532465,532746,2020-01-10 13:33:43,32.9,47.1,105.4,123.3
532466,532747,2020-01-10 13:33:47,33.0,47.3,106.4,123.1
532467,532748,2020-01-10 13:33:52,33.0,47.3,107.3,125.1
532468,532749,2020-01-10 13:33:56,32.9,47.2,108.5,126.0
532469,532750,2020-01-10 13:34:00,32.9,47.2,109.1,127.2
532470,532751,2020-01-10 13:34:04,32.9,47.2,109.9,128.0
532472,532753,2020-01-10 13:34:12,32.7,47.1,108.3,123.0
532473,532754,2020-01-10 13:34:16,32.7,47.2,107.5,123.0
532476,532757,2020-01-10 13:34:29,32.6,47.7,103.0,115.8
532477,532758,2020-01-10 13:34:33,32.6,47.7,99.5,113.1
532479,532760,2020-01-10 13:34:41,32.6,47.8,100.8,118.1
532480,532761,2020-01-10 13:34:46,32.6,47.9,101.7,119.9
532481,532762,2020-01-10 13:34:50,32.6,48.0,103.1,123.6
532482,532763,2020-01-10 13:34:54,32.6,48.0,103.5,123.2
532483,532764,2020-01-10 13:34:58,32.7,48.2,105.9,128.2
532484,532765,2020-01-10 13:35:02,32.7,48.0,110.6,133.39999
532485,532766,2020-01-10 13:35:06,32.7,48.2,112.1,134.0
532486,532767,2020-01-10 13:35:11,32.7,48.3,110.6,130.0
532488,532769,2020-01-10 13:35:19,32.6,47.9,111.0,131.60001
532489,532770,2020-01-10 13:35:23,32.7,48.1,111.9,134.10001
532490,532771,2020-01-10 13:35:27,32.6,48.0,110.6,130.39999
532491,532772,2020-01-10 13:35:31,32.6,48.2,108.2,126.2
532493,532774,2020-01-10 13:35:40,32.6,48.1,109.2,128.8
532494,532775,2020-01-10 13:35:44,32.6,48.1,114.8,134.3
532495,532776,2020-01-10 13:35:48,32.5,48.1,116.2,136.7
532496,532777,2020-01-10 13:35:52,32.5,48.3,117.2,135.10001
532497,532778,2020-01-10 13:35:56,32.5,48.3,120.2,137.7
532498,532779,2020-01-10 13:36:00,32.5,48.5,123.4,141.60001
532499,532780,2020-01-10 13:36:05,32.5,48.5,124.2,142.8
532500,532781,2020-01-10 13:36:09,32.5,48.6,124.6,142.3
532501,532782,2020-01-10 13:36:13,32.6,48.6,122.6,141.10001
532502,532783,2020-01-10 13:36:17,32.6,48.8,122.3,140.89999
532503,532784,2020-01-10 13:36:22,32.6,48.8,123.0,141.7
532504,532785,2020-01-10 13:36:26,32.6,48.8,124.1,144.2
532505,532786,2020-01-10 13:36:30,32.6,48.9,124.6,146.60001
532506,532787,2020-01-10 13:36:34,32.6,48.9,125.0,145.0
532507,532788,2020-01-10 13:36:38,32.7,48.9,126.0,148.39999
532508,532789,2020-01-10 13:36:42,32.7,48.8,126.8,148.5
532509,532790,2020-01-10 13:36:47,32.7,48.8,126.6,146.39999
532511,532792,2020-01-10 13:36:55,32.7,48.8,123.5,138.89999
532515,532796,2020-01-10 13:37:12,32.8,48.3,106.2,119.4
532516,532797,2020-01-10 13:37:16,32.8,48.2,101.4,115.7
532518,532799,2020-01-10 13:37:24,32.8,48.3,98.1,113.0
532519,532800,2020-01-10 13:37:28,32.5,48.2,97.7,111.9
532520,532801,2020-01-10 13:37:32,32.7,48.4,97.7,111.0
532523,532804,2020-01-10 13:37:45,32.7,48.3,101.7,116.3
532524,532805,2020-01-10 13:37:49,32.7,48.4,102.6,118.2
532525,532806,2020-01-10 13:37:53,32.8,48.5,103.7,120.6
532526,532807,2020-01-10 13:37:57,32.7,48.6,106.6,124.4
532527,532808,2020-01-10 13:38:01,32.7,48.5,109.6,128.10001
532529,532810,2020-01-10 13:38:10,32.8,48.6,110.6,127.4
532530,532811,2020-01-10 13:38:14,32.8,48.7,110.4,127.2
532532,532813,2020-01-10 13:38:22,32.8,48.7,113.2,130.10001
532534,532815,2020-01-10 13:38:31,32.8,48.6,114.0,130.8
532535,532816,2020-01-10 13:38:35,32.9,48.6,112.8,130.60001
532537,532818,2020-01-10 13:38:43,32.9,48.1,108.6,129.39999
532538,532819,2020-01-10 13:38:47,32.9,48.1,106.3,125.8
532539,532820,2020-01-10 13:38:51,32.9,48.0,104.0,123.6
532540,532821,2020-01-10 13:38:56,32.9,48.1,101.2,121.4
532541,532822,2020-01-10 13:39:00,32.9,48.0,100.8,120.3
532542,532823,2020-01-10 13:39:04,32.9,48.2,100.9,118.9
532543,532824,2020-01-10 13:39:08,32.9,48.1,106.4,122.3
532548,532829,2020-01-10 13:39:29,33.0,47.9,117.0,131.5
532549,532830,2020-01-10 13:39:33,33.0,47.9,115.7,130.10001
532550,532831,2020-01-10 13:39:37,33.0,47.9,113.6,128.39999
532551,532832,2020-01-10 13:39:41,33.0,48.0,111.9,125.8
532553,532834,2020-01-10 13:39:50,33.1,48.1,112.2,128.3
532556,532837,2020-01-10 13:40:02,33.2,48.0,115.0,131.5
532561,532842,2020-01-10 13:40:23,33.3,47.7,114.0,128.0
532563,532844,2020-01-10 13:40:31,33.3,47.6,111.6,125.3
532567,532848,2020-01-10 13:40:48,33.4,47.4,107.8,121.3
532568,532849,2020-01-10 13:40:52,33.4,47.5,107.2,120.5
532569,532850,2020-01-10 13:40:56,33.4,47.4,105.8,120.1
532570,532851,2020-01-10 13:41:00,33.4,47.4,104.1,118.2
532571,532852,2020-01-10 13:41:04,33.4,47.4,102.0,116.6
532572,532853,2020-01-10 13:41:09,33.4,47.5,100.3,115.4
532574,532855,2020-01-10 13:41:17,33.5,47.8,103.6,118.9
532575,532856,2020-01-10 13:41:21,33.5,47.7,107.6,123.0
532581,532862,2020-01-10 13:41:46,33.6,47.3,126.1,141.3
532585,532866,2020-01-10 13:42:03,33.7,46.8,122.9,137.8
532586,532867,2020-01-10 13:42:07,33.7,46.7,121.5,136.3
532587,532868,2020-01-10 13:42:11,33.7,46.7,121.7,136.8
532588,532869,2020-01-10 13:42:15,33.7,46.5,121.4,140.2
532589,532870,2020-01-10 13:42:19,33.8,46.4,120.9,142.2
532590,532871,2020-01-10 13:42:24,33.8,46.4,120.2,143.0
532591,532872,2020-01-10 13:42:28,33.8,46.3,119.2,143.3
532592,532873,2020-01-10 13:42:32,33.8,46.3,121.1,146.2
532593,532874,2020-01-10 13:42:36,33.8,46.2,123.7,150.10001
532594,532875,2020-01-10 13:42:40,34.0,46.3,126.0,150.89999
532595,532876,2020-01-10 13:42:44,33.8,46.0,129.89999,155.10001
532596,532877,2020-01-10 13:42:48,33.9,46.1,129.60001,153.10001
532597,532878,2020-01-10 13:42:53,33.9,45.8,130.8,151.10001
532598,532879,2020-01-10 13:42:57,33.9,45.8,132.5,151.89999
532599,532880,2020-01-10 13:43:01,33.8,45.6,132.7,150.8
532600,532881,2020-01-10 13:43:05,33.9,45.7,131.10001,148.10001
532601,532882,2020-01-10 13:43:09,33.9,45.7,128.60001,146.7
532606,532887,2020-01-10 13:43:30,34.0,45.4,128.7,144.2
532607,532888,2020-01-10 13:43:34,34.0,45.5,124.4,139.5
532610,532891,2020-01-10 13:43:47,34.0,45.2,122.2,137.3
532612,532893,2020-01-10 13:43:55,34.0,45.3,115.0,131.7
532613,532894,2020-01-10 13:43:59,33.9,45.1,114.2,131.60001
532614,532895,2020-01-10 13:44:03,33.9,45.2,113.4,131.10001
532615,532896,2020-01-10 13:44:08,34.1,45.3,113.5,129.60001
532616,532897,2020-01-10 13:44:12,33.9,45.0,110.5,126.1
532617,532898,2020-01-10 13:44:16,33.9,45.1,109.0,125.5
532618,532899,2020-01-10 13:44:20,33.9,45.1,108.7,124.5
532619,532900,2020-01-10 13:44:24,33.9,45.1,108.1,123.4
532620,532901,2020-01-10 13:44:28,33.9,45.1,107.6,123.7
532624,532905,2020-01-10 13:44:45,33.8,45.0,117.8,134.7
532625,532906,2020-01-10 13:44:49,33.9,44.9,119.1,138.60001
532626,532907,2020-01-10 13:44:53,33.9,45.0,120.4,140.10001
532627,532908,2020-01-10 13:44:58,33.8,44.8,122.4,142.89999
532628,532909,2020-01-10 13:45:02,33.8,44.9,121.6,142.7
532629,532910,2020-01-10 13:45:06,33.8,45.1,121.1,143.2
532630,532911,2020-01-10 13:45:10,33.8,45.1,117.1,138.39999
532631,532912,2020-01-10 13:45:14,33.8,44.9,116.6,137.0
532632,532913,2020-01-10 13:45:19,33.8,44.9,113.6,131.60001
532633,532914,2020-01-10 13:45:23,33.7,44.8,112.4,130.5
532634,532915,2020-01-10 13:45:27,33.7,44.9,110.4,129.5
532635,532916,2020-01-10 13:45:31,33.6,44.8,111.1,127.3
532636,532917,2020-01-10 13:45:35,33.6,44.9,111.8,127.9
532638,532919,2020-01-10 13:45:44,33.5,45.2,110.2,123.7
532639,532920,2020-01-10 13:45:48,33.6,45.0,112.5,126.4
532644,532925,2020-01-10 13:46:09,33.5,44.9,112.2,126.7
532645,532926,2020-01-10 13:46:13,33.4,44.8,115.4,130.60001
532646,532927,2020-01-10 13:46:17,33.3,44.8,117.1,133.0
532651,532932,2020-01-10 13:46:38,33.0,45.3,124.0,139.2
532654,532935,2020-01-10 13:46:50,33.0,45.6,131.7,147.89999
532655,532936,2020-01-10 13:46:55,33.0,45.7,132.7,149.10001
532656,532937,2020-01-10 13:46:59,33.0,45.9,132.89999,149.3
532660,532941,2020-01-10 13:47:15,33.0,46.0,117.0,131.5
532661,532942,2020-01-10 13:47:20,33.0,46.1,112.7,128.10001
532662,532943,2020-01-10 13:47:24,33.1,46.3,106.2,120.3
532663,532944,2020-01-10 13:47:28,33.1,46.2,100.8,117.6
532667,532948,2020-01-10 13:47:44,33.2,46.2,98.2,117.9
532669,532950,2020-01-10 13:47:53,33.2,46.0,97.7,116.1
532671,532952,2020-01-10 13:48:01,33.3,46.1,99.5,112.8
532672,532953,2020-01-10 13:48:05,33.3,46.1,97.4,112.9
532675,532956,2020-01-10 13:48:18,33.3,46.3,98.2,114.6
532678,532959,2020-01-10 13:48:30,33.4,46.4,102.2,116.0
532679,532960,2020-01-10 13:48:34,33.4,46.3,106.2,119.4
532684,532965,2020-01-10 13:48:55,33.5,46.1,103.0,115.6
532685,532966,2020-01-10 13:48:59,33.5,46.1,102.5,115.0
532686,532967,2020-01-10 13:49:04,33.5,46.1,100.6,112.9
532688,532969,2020-01-10 13:49:12,33.5,46.1,104.7,118.0
532691,532972,2020-01-10 13:49:24,33.5,46.0,103.6,118.2
532692,532973,2020-01-10 13:49:29,33.6,46.0,101.9,115.8
532693,532974,2020-01-10 13:49:33,33.6,46.0,100.1,113.0
532694,532975,2020-01-10 13:49:37,33.6,45.9,97.1,110.6
532695,532976,2020-01-10 13:49:41,33.7,46.0,95.2,108.0
532696,532977,2020-01-10 13:49:45,33.7,45.8,93.2,105.3
532741,533022,2020-01-10 13:52:52,34.1,45.6,91.5,102.9
532745,533026,2020-01-10 13:53:09,34.2,45.4,89.1,101.5
532746,533027,2020-01-10 13:53:13,34.3,45.5,89.0,101.8
532754,533035,2020-01-10 13:53:46,34.4,44.8,88.5,101.7
532756,533037,2020-01-10 13:53:55,34.5,44.7,88.7,100.8
532791,533072,2020-01-10 13:56:20,34.9,43.0,94.9,110.5
532793,533074,2020-01-10 13:56:29,34.9,43.1,98.2,112.5
532794,533075,2020-01-10 13:56:33,34.8,43.0,98.1,113.3
532795,533076,2020-01-10 13:56:37,34.8,42.9,98.1,115.6
532796,533077,2020-01-10 13:56:41,34.8,43.0,96.9,110.0
532797,533078,2020-01-10 13:56:45,34.8,43.0,96.6,109.7
532798,533079,2020-01-10 13:56:49,34.8,43.1,95.9,109.5
532799,533080,2020-01-10 13:56:54,34.7,43.1,94.8,110.2
532802,533083,2020-01-10 13:57:06,34.8,43.2,92.0,103.4
538203,538484,2020-01-10 20:12:45,23.7,84.1,93.2,167.3
538204,538485,2020-01-10 20:12:49,23.7,84.0,94.0,169.7
538205,538486,2020-01-10 20:12:54,23.7,83.9,94.9,176.0
538206,538487,2020-01-10 20:12:58,23.8,84.0,91.7,163.10001
540968,541249,2020-01-10 23:25:22,22.4,89.9,140.60001,212.8
541637,541918,2020-01-11 00:11:48,21.8,90.2,136.10001,189.39999
546027,546308,2020-01-11 05:18:00,19.5,88.1,141.89999,216.3
546029,546310,2020-01-11 05:18:08,19.5,88.2,141.89999,214.89999
546171,546452,2020-01-11 05:27:59,19.6,88.4,138.89999,213.5
546246,546527,2020-01-11 05:33:13,19.5,88.7,139.3,214.0
546251,546532,2020-01-11 05:33:34,19.6,88.8,138.89999,216.60001
546253,546534,2020-01-11 05:33:42,19.6,88.8,139.2,215.7
546309,546590,2020-01-11 05:37:35,19.7,88.6,144.2,215.8
546332,546613,2020-01-11 05:39:14,19.7,88.7,142.3,215.3
546351,546632,2020-01-11 05:40:33,19.7,88.3,154.60001,227.3
546365,546646,2020-01-11 05:41:31,19.6,88.0,153.7,220.8
546376,546657,2020-01-11 05:42:17,19.6,88.4,147.8,223.3
546378,546659,2020-01-11 05:42:25,19.6,88.4,148.0,223.8
546553,546834,2020-01-11 05:54:45,19.6,87.8,135.10001,185.5
548316,548597,2020-01-11 07:58:49,19.8,85.9,116.5,185.2
548400,548681,2020-01-11 08:04:45,19.7,85.9,112.1,178.89999
548425,548706,2020-01-11 08:06:29,19.7,85.6,118.4,187.5
548426,548707,2020-01-11 08:06:33,19.7,85.6,117.9,189.0
548448,548729,2020-01-11 08:08:11,19.8,85.4,119.0,188.60001
548454,548735,2020-01-11 08:08:36,19.8,85.4,117.1,187.8
548497,548778,2020-01-11 08:11:43,19.9,85.2,116.4,185.10001
548551,548832,2020-01-11 08:15:31,20.0,84.6,118.6,193.60001
548552,548833,2020-01-11 08:15:35,20.0,84.6,118.5,190.5
548604,548885,2020-01-11 08:19:13,20.1,84.2,115.8,185.5
548622,548903,2020-01-11 08:20:34,20.1,84.1,115.0,186.8
548623,548904,2020-01-11 08:20:38,20.2,84.2,115.9,185.0
548625,548906,2020-01-11 08:20:47,20.2,84.3,115.6,185.5
548959,549240,2020-01-11 08:44:28,20.8,81.8,98.6,163.39999
548960,549241,2020-01-11 08:44:32,20.8,81.9,97.7,167.89999
548961,549242,2020-01-11 08:44:37,20.8,82.0,97.6,170.8
548962,549243,2020-01-11 08:44:41,20.8,82.0,97.1,176.2
548963,549244,2020-01-11 08:44:45,20.8,82.0,97.9,176.60001
548964,549245,2020-01-11 08:44:49,20.8,82.0,96.8,174.60001
548965,549246,2020-01-11 08:44:53,20.9,82.0,96.0,166.89999
549990,550271,2020-01-11 09:57:09,23.1,75.6,91.1,156.89999
549991,550272,2020-01-11 09:57:13,23.1,75.7,91.9,171.8
549992,550273,2020-01-11 09:57:17,23.1,75.7,93.7,193.5
549993,550274,2020-01-11 09:57:21,23.1,75.7,93.7,197.60001
549994,550275,2020-01-11 09:57:26,23.1,75.7,93.6,201.3
549995,550276,2020-01-11 09:57:30,23.1,75.7,93.8,201.89999
549996,550277,2020-01-11 09:57:34,23.1,75.8,93.0,190.2
549997,550278,2020-01-11 09:57:38,23.1,75.8,93.0,181.10001
549998,550279,2020-01-11 09:57:42,23.1,75.7,92.3,171.2
549999,550280,2020-01-11 09:57:46,23.1,75.7,90.3,146.3
550140,550421,2020-01-11 10:07:33,23.3,76.3,91.7,157.10001
566422,566703,2020-01-12 05:02:25,19.2,87.3,161.10001,227.2
566438,566719,2020-01-12 05:03:32,19.1,87.5,155.7,215.89999
566452,566733,2020-01-12 05:04:30,19.1,87.7,158.2,221.7
566492,566773,2020-01-12 05:07:17,19.0,88.2,157.2,219.8
566506,566787,2020-01-12 05:08:15,19.0,88.3,158.10001,221.10001
566508,566789,2020-01-12 05:08:23,19.0,88.3,158.39999,223.2
566550,566831,2020-01-12 05:11:18,19.0,88.3,158.7,221.2
566617,566898,2020-01-12 05:15:57,18.9,88.6,155.10001,228.0
566750,567031,2020-01-12 05:25:11,18.9,88.8,146.8,218.5
566752,567033,2020-01-12 05:25:19,18.9,88.9,148.10001,220.60001
566817,567098,2020-01-12 05:29:50,18.9,89.5,145.3,219.2
566963,567244,2020-01-12 05:39:58,18.7,90.1,142.0,215.39999
566964,567245,2020-01-12 05:40:02,18.7,90.1,142.3,217.10001
566967,567248,2020-01-12 05:40:15,18.7,90.1,142.89999,218.8
566968,567249,2020-01-12 05:40:19,18.7,90.1,142.10001,217.3
566969,567250,2020-01-12 05:40:23,18.7,90.1,140.5,212.8
566981,567262,2020-01-12 05:41:13,18.7,90.2,141.3,213.10001
566982,567263,2020-01-12 05:41:17,18.7,90.2,142.10001,213.89999
567005,567286,2020-01-12 05:42:53,18.7,90.3,146.2,215.89999
567007,567288,2020-01-12 05:43:01,18.7,90.2,146.10001,218.0
567008,567289,2020-01-12 05:43:05,18.7,90.2,145.39999,217.89999
567017,567298,2020-01-12 05:43:43,18.7,90.2,146.39999,218.8
567038,567319,2020-01-12 05:45:11,18.7,90.2,151.39999,224.3
567041,567322,2020-01-12 05:45:23,18.7,90.2,148.10001,225.8
567042,567323,2020-01-12 05:45:27,18.7,90.2,148.0,225.2
567046,567327,2020-01-12 05:45:44,18.7,90.3,145.89999,220.8
567047,567328,2020-01-12 05:45:48,18.7,90.2,147.10001,222.2
567049,567330,2020-01-12 05:45:56,18.7,90.2,147.60001,224.0
567050,567331,2020-01-12 05:46:00,18.7,90.3,148.89999,227.3
567051,567332,2020-01-12 05:46:05,18.7,90.3,149.0,227.7
567052,567333,2020-01-12 05:46:09,18.7,90.2,149.2,228.2
567053,567334,2020-01-12 05:46:13,18.7,90.2,149.89999,226.3
567054,567335,2020-01-12 05:46:17,18.7,90.2,150.2,226.60001
567055,567336,2020-01-12 05:46:21,18.7,90.2,151.5,227.89999
567056,567337,2020-01-12 05:46:25,18.7,90.2,151.7,228.8
567060,567341,2020-01-12 05:46:42,18.7,90.2,150.89999,224.3
567062,567343,2020-01-12 05:46:50,18.7,90.2,153.0,229.89999
567063,567344,2020-01-12 05:46:54,18.7,90.2,153.60001,231.10001
567064,567345,2020-01-12 05:46:59,18.7,90.2,153.60001,229.10001
567067,567348,2020-01-12 05:47:11,18.7,90.2,154.10001,227.2
567070,567351,2020-01-12 05:47:24,18.7,90.1,154.89999,230.60001
567071,567352,2020-01-12 05:47:28,18.7,90.1,155.7,233.10001
567072,567353,2020-01-12 05:47:32,18.7,90.1,155.7,232.8
567075,567356,2020-01-12 05:47:44,18.7,90.1,157.39999,239.5
567076,567357,2020-01-12 05:47:49,18.7,90.1,156.2,236.3
567077,567358,2020-01-12 05:47:53,18.7,90.1,157.7,241.3
