,created_at,temp,hum,p25,p10
46,2019-10-26 16:18:10,29.0,65.6,3.5,22.4
2664,2019-10-27 10:43:28,32.6,62.1,21.7,154.60001
2665,2019-10-27 10:43:51,32.7,61.9,39.9,333.39999
2666,2019-10-27 10:44:13,32.9,62.1,34.8,300.0
2667,2019-10-27 10:44:36,33.0,60.9,15.9,105.5
2668,2019-10-27 10:45:00,33.0,60.6,21.8,149.10001
2669,2019-10-27 10:45:23,33.2,60.7,19.1,132.89999
4340,2019-10-27 21:31:17,25.4,91.1,150.0,168.5
4352,2019-10-27 21:35:57,25.5,91.4,135.39999,151.8
4365,2019-10-27 21:40:59,25.4,91.3,161.0,192.3
4368,2019-10-27 21:42:08,25.4,91.4,159.7,179.2
4389,2019-10-27 21:50:14,25.4,91.3,165.5,190.39999
4400,2019-10-27 21:54:29,25.2,91.3,184.0,214.10001
4414,2019-10-27 21:59:51,25.4,91.4,184.3,216.5
4426,2019-10-27 22:04:31,25.4,91.3,191.5,227.2
4433,2019-10-27 22:07:12,25.3,91.4,195.2,231.89999
4438,2019-10-27 22:09:08,25.3,91.5,202.3,230.0
4450,2019-10-27 22:13:46,25.4,91.6,209.0,237.89999
4455,2019-10-27 22:15:43,25.3,91.6,222.10001,249.2
4460,2019-10-27 22:17:39,25.3,91.6,217.60001,252.60001
4497,2019-10-27 22:32:00,25.3,91.9,282.5,322.29999
4522,2019-10-27 22:41:37,25.3,91.7,289.79999,332.89999
4563,2019-10-27 22:57:35,25.3,91.8,321.60001,364.5
4691,2019-10-27 23:47:10,25.1,92.4,288.79999,329.20001
4813,2019-10-28 00:34:24,24.9,92.9,300.29999,347.79999
4820,2019-10-28 00:37:06,24.9,93.0,300.29999,345.39999
4835,2019-10-28 00:42:53,24.9,93.1,312.60001,356.39999
4836,2019-10-28 00:43:16,25.1,93.1,309.89999,352.0
4838,2019-10-28 00:44:02,24.9,93.1,314.29999,357.89999
4839,2019-10-28 00:44:25,24.9,93.1,313.29999,356.0
4842,2019-10-28 00:45:34,24.9,93.2,309.60001,352.0
4843,2019-10-28 00:45:57,24.8,93.1,311.39999,354.5
4848,2019-10-28 00:47:54,24.9,93.2,314.20001,359.89999
4849,2019-10-28 00:48:17,25.0,93.3,322.39999,376.0
4850,2019-10-28 00:48:39,24.9,93.2,326.70001,384.39999
4852,2019-10-28 00:49:28,24.9,93.2,337.5,386.29999
4925,2019-10-28 01:17:39,24.9,93.0,354.10001,405.29999
4934,2019-10-28 01:21:06,24.6,92.8,355.20001,405.29999
4942,2019-10-28 01:24:11,24.7,93.1,341.29999,400.0
4973,2019-10-28 01:36:12,24.6,93.3,348.0,397.0
5033,2019-10-28 01:59:17,24.8,93.3,324.20001,367.39999
5082,2019-10-28 02:18:10,24.7,93.3,302.70001,346.5
5087,2019-10-28 02:20:05,24.7,93.3,304.10001,346.10001
5210,2019-10-28 03:07:28,24.6,93.4,272.5,309.79999
5279,2019-10-28 03:34:01,24.6,94.2,226.60001,258.5
5281,2019-10-28 03:34:47,24.5,94.1,227.0,254.7
5283,2019-10-28 03:35:34,24.6,94.3,215.10001,243.5
5285,2019-10-28 03:36:19,24.6,94.2,221.10001,247.60001
5288,2019-10-28 03:37:28,24.6,94.2,215.60001,242.2
5294,2019-10-28 03:39:46,24.7,94.2,206.89999,237.7
5297,2019-10-28 03:40:56,24.7,94.2,190.2,213.5
5317,2019-10-28 03:48:36,24.7,94.2,180.3,209.2
5340,2019-10-28 03:57:23,24.7,94.4,159.2,179.8
5343,2019-10-28 03:58:33,24.8,94.6,152.8,184.0
5344,2019-10-28 03:58:56,24.4,94.4,153.39999,180.60001
6911,2019-10-28 14:06:22,31.5,64.3,40.0,181.0
7763,2019-10-28 19:38:14,27.1,80.3,218.7,236.8
10496,2019-10-29 13:20:45,30.4,66.5,25.2,135.8
10744,2019-10-29 14:58:09,28.7,69.4,19.5,106.0
10746,2019-10-29 14:58:56,28.3,69.1,20.9,135.3
10747,2019-10-29 14:59:20,28.5,70.0,15.8,97.4
11319,2019-10-29 18:44:36,25.4,90.3,873.5999800000001,1006.9000199999999
11320,2019-10-29 18:44:59,25.4,90.5,759.2000099999999,838.59998
11321,2019-10-29 18:45:24,25.4,90.2,482.5,520.90002
11322,2019-10-29 18:45:47,25.5,90.4,785.5,851.0999800000001
11323,2019-10-29 18:46:11,25.5,90.5,652.7000099999999,704.59998
11324,2019-10-29 18:46:35,25.5,90.7,999.9000199999999,1267.69995
11325,2019-10-29 18:46:59,25.5,90.9,913.5999800000001,1019.0
11326,2019-10-29 18:47:23,25.4,91.2,698.7999900000001,766.59998
11327,2019-10-29 18:47:46,25.4,90.9,546.2999900000001,594.0
11328,2019-10-29 18:48:10,25.4,90.5,260.29999,284.0
14988,2019-11-02 12:40:03,30.8,65.3,63.8,334.20001
15611,2019-11-02 16:40:57,29.7,61.8,24.6,123.4
18176,2019-11-03 09:12:24,29.3,73.9,80.9,409.70001
18841,2019-11-03 13:29:53,31.0,59.4,61.8,356.89999
18848,2019-11-03 13:32:35,30.8,57.5,65.2,372.79999
18877,2019-11-03 13:43:48,31.5,58.4,61.1,332.79999
18878,2019-11-03 13:44:11,31.4,58.1,77.9,474.29999000000004
18879,2019-11-03 13:44:34,31.4,58.4,89.1,550.40002
18886,2019-11-03 13:47:17,31.5,58.1,42.7,219.39999
18901,2019-11-03 13:53:08,31.2,58.5,39.9,199.3
18932,2019-11-03 14:05:09,31.4,57.9,45.8,255.39999
19973,2019-11-03 20:48:04,27.3,81.6,88.3,403.70001
19974,2019-11-03 20:48:27,27.3,81.5,112.5,494.70000999999996
19975,2019-11-03 20:48:51,27.3,81.5,152.5,594.7000099999999
19981,2019-11-03 20:51:12,27.3,82.1,73.3,251.2
21753,2019-11-04 08:17:10,30.1,76.7,109.2,260.29999
21992,2019-11-04 09:48:53,29.7,68.3,88.0,315.79999
21993,2019-11-04 09:49:16,29.7,70.1,86.2,210.2
22005,2019-11-04 09:53:52,29.6,70.1,97.6,252.3
22006,2019-11-04 09:54:15,29.7,69.9,95.0,239.2
22016,2019-11-04 09:58:05,29.9,71.8,96.3,243.7
22020,2019-11-04 09:59:37,30.0,72.1,98.3,234.3
22021,2019-11-04 10:00:01,30.0,71.9,117.4,367.70001
22145,2019-11-04 10:47:32,32.1,56.5,91.5,232.0
22215,2019-11-04 14:52:12,31.9,47.3,75.3,474.0
24593,2019-11-05 06:10:31,22.6,92.0,142.8,271.29999
24594,2019-11-05 06:10:54,22.6,92.0,142.89999,264.79999
24661,2019-11-05 06:36:40,22.7,91.7,147.89999,235.8
24683,2019-11-05 06:45:20,22.9,91.5,185.8,294.29999
24684,2019-11-05 06:45:44,22.9,91.5,189.60001,292.79999
24685,2019-11-05 06:46:08,22.9,91.6,183.5,286.29999
24686,2019-11-05 06:46:32,22.9,91.6,180.89999,278.89999
24689,2019-11-05 06:47:41,22.8,91.6,186.7,282.39999
24690,2019-11-05 06:48:04,22.9,91.7,191.2,282.89999
24691,2019-11-05 06:48:27,22.9,91.7,182.8,273.70001
24693,2019-11-05 06:49:13,22.9,91.6,190.0,287.20001
24694,2019-11-05 06:49:37,22.9,91.6,184.3,289.10001
24695,2019-11-05 06:49:59,22.9,91.5,186.3,278.0
24706,2019-11-05 06:54:13,22.9,91.7,168.2,246.7
24707,2019-11-05 06:54:35,22.9,91.8,165.89999,265.5
24714,2019-11-05 06:57:20,22.8,91.9,169.5,277.29999
24726,2019-11-05 07:02:04,23.1,91.6,173.0,279.20001
24731,2019-11-05 07:03:59,23.2,91.4,180.3,267.60001
24741,2019-11-05 07:07:50,23.1,91.5,169.8,267.70001
24746,2019-11-05 07:09:44,23.2,91.4,177.3,281.0
24749,2019-11-05 07:10:53,23.2,91.4,183.3,290.60001
24752,2019-11-05 07:12:03,23.1,91.4,177.5,256.79999
24758,2019-11-05 07:14:24,23.1,91.6,183.2,316.60001
24759,2019-11-05 07:14:47,23.1,91.5,185.60001,334.60001
24766,2019-11-05 07:17:29,23.2,91.4,169.0,272.70001
24767,2019-11-05 07:17:52,23.3,91.5,165.10001,260.89999
24769,2019-11-05 07:18:38,23.4,91.4,164.3,258.79999
24777,2019-11-05 07:21:43,23.7,90.9,161.89999,249.0
24779,2019-11-05 07:22:30,23.8,90.7,161.7,257.39999
24788,2019-11-05 07:26:00,24.1,90.4,162.60001,256.70001
24790,2019-11-05 07:26:46,24.1,90.4,156.10001,250.10001
24791,2019-11-05 07:27:09,24.0,90.4,159.10001,260.29999
24792,2019-11-05 07:27:32,24.1,90.4,151.39999,239.39999
24825,2019-11-05 07:40:16,25.2,85.7,142.8,245.10001
24869,2019-11-05 07:57:16,28.1,74.0,139.3,241.89999
24877,2019-11-05 08:00:25,28.7,71.9,293.89999,345.60001
24878,2019-11-05 08:00:48,28.8,71.5,218.10001,275.10001
24880,2019-11-05 08:01:35,28.9,71.9,171.10001,232.10001
25128,2019-11-05 09:37:20,28.8,67.8,114.7,290.0
25129,2019-11-05 09:37:44,28.8,67.5,112.2,261.0
25130,2019-11-05 09:38:07,28.8,67.5,108.1,254.60001
25141,2019-11-05 09:42:21,28.9,67.6,116.9,312.5
25142,2019-11-05 09:42:44,28.9,68.3,118.0,329.20001
25212,2019-11-05 10:09:51,29.2,66.2,188.60001,277.10001
25614,2019-11-05 12:46:08,31.4,51.2,96.5,309.5
26826,2019-11-05 20:36:12,27.3,71.6,130.60001,234.39999
27815,2019-11-06 02:57:56,24.0,89.8,143.3,282.79999
28263,2019-11-06 05:51:05,23.4,91.2,143.10001,261.70001
28264,2019-11-06 05:51:28,23.4,91.1,142.0,253.60001
28344,2019-11-06 06:22:25,23.3,91.4,139.10001,242.7
28347,2019-11-06 06:23:40,23.3,91.5,141.39999,237.8
28359,2019-11-06 06:28:16,23.3,91.7,143.5,238.2
28364,2019-11-06 06:30:12,23.3,91.7,143.10001,236.0
28397,2019-11-06 06:43:02,23.6,91.5,144.39999,236.2
28467,2019-11-06 07:10:20,24.2,91.4,149.3,255.2
29214,2019-11-06 11:59:14,30.3,60.7,113.1,407.60001
29218,2019-11-06 12:00:48,30.3,59.9,127.7,495.29999000000004
29219,2019-11-06 12:01:11,30.3,59.1,145.0,593.5
29234,2019-11-06 12:06:59,30.6,61.1,94.9,249.7
29235,2019-11-06 12:07:23,30.6,61.8,95.4,264.79999
29240,2019-11-06 12:09:20,30.8,59.7,104.3,322.39999
30262,2019-11-06 18:47:12,28.1,69.2,193.0,244.60001
30263,2019-11-06 18:47:36,28.0,68.9,215.39999,256.0
32437,2019-11-07 08:46:33,28.9,73.2,110.7,301.0
32466,2019-11-07 08:57:52,28.8,74.1,112.3,296.5
32573,2019-11-07 09:39:06,29.1,68.6,138.3,488.79999000000004
32574,2019-11-07 09:39:30,28.9,67.9,206.60001,988.2000099999999
32575,2019-11-07 09:39:54,29.0,68.8,241.39999,1241.5
32576,2019-11-07 09:40:16,29.0,68.9,336.5,1760.9000199999998
32577,2019-11-07 09:40:39,29.0,69.1,190.60001,813.59998
32578,2019-11-07 09:41:02,29.0,69.5,168.60001,680.59998
32579,2019-11-07 09:41:25,29.1,69.1,182.10001,789.5
32580,2019-11-07 09:41:48,29.0,63.7,120.2,399.60001
34840,2019-11-08 00:12:12,25.8,80.8,100.5,237.2
34869,2019-11-08 00:23:16,25.7,81.3,107.6,303.70001
34870,2019-11-08 00:23:38,25.7,81.3,109.4,333.79999
36064,2019-11-08 08:03:47,25.3,82.6,136.5,370.0
36219,2019-11-08 09:03:38,26.7,81.6,129.89999,241.3
36267,2019-11-08 09:22:19,27.6,79.5,130.60001,298.60001
36268,2019-11-08 09:22:42,27.6,79.5,236.10001,1104.0
36269,2019-11-08 09:23:05,27.6,79.4,174.89999,645.7000099999999
36270,2019-11-08 09:23:28,27.7,79.3,146.3,424.20000999999996
36271,2019-11-08 09:23:52,27.7,78.7,125.3,245.39999
36277,2019-11-08 09:26:03,27.7,77.1,139.7,357.70001
36278,2019-11-08 09:26:26,27.7,77.3,135.39999,351.60001
36279,2019-11-08 09:26:49,27.9,76.8,185.60001,717.59998
36280,2019-11-08 09:27:13,27.8,76.8,173.10001,654.5
36281,2019-11-08 09:27:36,27.9,76.9,148.89999,518.2000099999999
36282,2019-11-08 09:28:00,27.9,76.4,134.0,393.39999
36283,2019-11-08 09:28:23,27.9,76.0,150.7,495.79999000000004
36284,2019-11-08 09:28:48,27.9,76.2,189.0,757.7000099999999
36285,2019-11-08 09:29:11,27.9,76.0,211.8,900.7000099999999
36286,2019-11-08 09:29:35,27.9,75.8,159.8,548.40002
36287,2019-11-08 09:30:03,27.9,75.1,141.3,454.5
36292,2019-11-08 09:31:58,28.0,74.0,135.8,434.70000999999996
36293,2019-11-08 09:32:21,28.0,74.9,127.3,390.70001
36294,2019-11-08 09:32:44,28.0,75.0,118.5,313.0
36301,2019-11-08 09:35:35,28.1,75.1,119.3,326.10001
36302,2019-11-08 09:35:58,28.1,75.1,114.6,291.20001
36517,2019-11-08 10:58:47,31.2,58.1,66.2,257.70001
36593,2019-11-08 11:22:41,30.6,59.7,67.2,207.60001
38135,2019-11-08 21:14:45,26.7,73.4,118.8,294.10001
38437,2019-11-08 23:10:43,26.0,80.6,163.89999,476.20000999999996
38438,2019-11-08 23:11:07,26.1,80.5,156.89999,460.29999000000004
39216,2019-11-09 08:03:38,27.7,78.8,136.39999,241.2
39314,2019-11-09 08:41:35,27.5,79.3,134.89999,290.20001
40056,2019-11-11 12:19:55,29.6,60.9,92.6,489.0
40319,2019-11-13 15:02:23,29.5,51.4,65.2,255.8
40480,2019-11-15 10:43:08,27.1,69.4,81.3,273.10001
40899,2019-11-20 06:09:56,23.6,90.8,166.7,270.0
40904,2019-11-20 08:11:43,25.1,90.0,294.5,346.89999
40905,2019-11-20 08:21:44,24.9,89.6,155.89999,261.10001
40906,2019-11-20 08:31:47,24.3,90.4,155.5,244.8
40909,2019-11-20 09:01:50,25.1,88.4,151.2,261.20001
40986,2019-11-20 23:29:51,25.1,82.2,153.39999,181.8
41235,2019-11-23 03:37:33,21.3,91.2,168.8,222.60001
41236,2019-11-23 03:47:34,21.4,91.2,173.3,231.10001
41237,2019-11-23 03:57:36,21.5,91.2,168.3,232.60001
41238,2019-11-23 04:07:37,21.4,91.2,169.2,223.0
41247,2019-11-23 05:37:48,20.9,91.9,175.89999,221.10001
41257,2019-11-23 07:18:00,21.4,92.6,201.60001,259.79999
41258,2019-11-23 07:28:01,21.8,92.4,216.7,280.29999
41259,2019-11-23 07:38:02,22.3,92.2,221.10001,273.5
41327,2019-11-23 19:11:38,25.5,62.7,619.7000099999999,678.0
41369,2019-11-24 02:23:14,22.0,87.5,158.3,211.89999
41390,2019-11-24 06:14:00,20.6,91.5,136.7,164.2
41395,2019-11-24 07:04:07,20.6,91.9,157.39999,258.5
41400,2019-11-24 07:54:27,22.9,88.9,136.8,164.39999
41495,2019-11-25 02:16:43,22.3,88.1,168.0,209.3
41504,2019-11-25 03:46:53,21.6,90.7,176.7,212.10001
41505,2019-11-25 03:56:54,21.4,91.0,181.10001,224.5
41509,2019-11-25 04:36:59,21.1,91.9,180.60001,215.2
41511,2019-11-25 04:57:06,21.1,91.8,176.0,212.10001
41517,2019-11-25 05:57:17,20.7,93.0,172.39999,205.5
41523,2019-11-25 06:57:24,21.0,93.7,178.7,214.10001
41524,2019-11-25 07:07:25,20.7,93.3,186.89999,226.3
41525,2019-11-25 07:17:29,21.4,93.0,198.39999,252.3
41526,2019-11-25 07:27:30,21.9,92.4,187.60001,231.39999
41527,2019-11-25 07:37:31,22.3,92.1,185.3,216.39999
41528,2019-11-25 07:47:33,22.6,91.9,194.5,282.39999
41603,2019-11-25 21:07:35,24.7,82.5,150.60001,182.2
41610,2019-11-25 22:17:43,24.0,85.7,164.60001,199.2
41631,2019-11-26 01:58:17,23.0,88.8,152.3,183.7
41634,2019-11-26 02:28:21,22.7,90.2,160.8,278.5
41637,2019-11-26 02:58:24,22.2,90.0,151.89999,177.39999
41654,2019-11-26 05:48:44,22.2,92.8,168.39999,211.39999
41660,2019-11-26 06:48:50,21.6,93.9,189.3,262.5
41661,2019-11-26 06:58:51,21.5,94.1,190.60001,248.2
41662,2019-11-26 07:08:52,21.9,93.9,183.7,241.60001
41663,2019-11-26 07:18:54,22.4,93.8,183.39999,237.0
41664,2019-11-26 07:28:55,22.3,93.6,183.2,243.8
41665,2019-11-26 07:38:56,22.8,93.4,180.60001,241.2
41733,2019-11-26 20:17:11,24.9,69.3,122.8,330.70001
41785,2019-11-27 05:01:28,21.4,93.5,154.7,204.7
41797,2019-11-27 07:01:50,21.3,93.7,158.2,212.0
41798,2019-11-27 07:11:51,21.5,93.4,164.5,218.0
41813,2019-11-27 09:42:10,24.8,79.8,135.0,237.60001
41923,2019-11-28 06:25:29,21.7,94.7,203.7,248.3
41937,2019-11-28 08:45:45,24.2,92.3,152.0,269.0
41947,2019-11-28 10:26:09,26.7,81.8,136.3,347.89999
42101,2019-11-29 14:32:49,29.0,68.3,102.9,348.5
42103,2019-11-29 14:52:54,29.2,68.4,96.7,388.89999
42386,2019-12-04 17:40:57,25.9,84.3,122.7,244.5
42456,2019-12-05 09:35:22,24.8,93.4,125.4,273.89999
42517,2019-12-05 21:08:16,23.7,91.3,176.89999,236.60001
42523,2019-12-05 22:18:37,23.4,91.7,167.5,216.2
42547,2019-12-06 02:19:11,21.7,94.2,148.2,260.10001
42588,2019-12-06 09:33:08,24.5,93.5,157.3,250.5
42594,2019-12-06 10:33:19,25.2,90.5,145.7,249.5
42702,2019-12-07 05:00:57,20.0,97.7,166.3,234.39999
42703,2019-12-07 05:10:58,20.0,97.6,167.60001,228.89999
42704,2019-12-07 05:21:00,19.6,97.7,162.60001,229.2
42706,2019-12-07 05:41:02,19.8,97.9,166.8,227.39999
42708,2019-12-07 06:01:04,19.4,98.1,172.89999,238.39999
42710,2019-12-07 06:21:25,19.3,98.8,179.89999,239.0
42712,2019-12-07 06:41:27,19.6,99.0,174.39999,247.7
42713,2019-12-07 06:51:28,19.2,99.3,202.39999,274.60001
42715,2019-12-07 07:11:30,19.4,99.3,190.39999,273.0
42716,2019-12-07 07:21:32,19.7,99.0,197.8,285.10001
42717,2019-12-07 07:31:33,20.2,99.0,209.8,380.5
42718,2019-12-07 07:41:34,20.3,99.0,195.60001,282.60001
42719,2019-12-07 07:51:43,20.9,98.1,180.3,255.8
42722,2019-12-07 08:22:15,21.9,95.7,185.0,256.60001
42723,2019-12-07 08:32:17,22.4,94.6,194.8,259.79999
42724,2019-12-07 08:42:19,22.8,94.0,195.0,293.29999
42731,2019-12-07 09:52:28,23.6,90.0,132.7,255.60001
42738,2019-12-07 11:02:37,24.9,81.7,117.9,367.29999
42798,2019-12-08 05:19:25,21.0,97.8,384.10001,533.2999900000001
43145,2019-12-11 01:01:13,22.2,94.9,568.59998,644.90002
43152,2019-12-11 02:11:23,21.8,95.2,169.3,201.10001
43153,2019-12-11 02:21:24,21.9,95.4,428.70000999999996,480.29999000000004
43175,2019-12-11 07:03:35,20.3,99.9,180.3,209.8
43220,2019-12-11 15:46:20,27.7,68.1,103.2,526.7999900000001
43485,2019-12-14 12:01:18,27.5,91.0,84.4,466.20000999999996
43743,2019-12-16 07:29:48,21.3,99.9,77.5,303.10001
43803,2019-12-16 22:30:49,23.7,92.4,193.89999,213.60001
43819,2019-12-17 01:21:34,22.4,95.8,122.2,412.60001
44302,2019-12-17 23:59:01,21.7,98.2,168.2,216.89999
44304,2019-12-18 00:01:06,21.7,98.4,125.3,325.39999
44316,2019-12-18 00:13:25,21.6,98.4,281.70001,380.0
44332,2019-12-18 00:29:50,21.6,98.9,187.39999,301.60001
44333,2019-12-18 00:30:51,21.5,98.9,153.8,253.60001
44336,2019-12-18 00:34:00,21.5,99.0,147.8,251.39999
44351,2019-12-18 00:49:21,21.5,99.4,142.8,329.5
44352,2019-12-18 00:50:22,21.4,99.3,133.5,251.3
44357,2019-12-18 00:55:36,21.4,99.3,127.3,230.8
44358,2019-12-18 00:56:37,21.4,99.4,156.60001,279.89999
44659,2019-12-18 06:05:14,20.9,99.9,102.5,304.10001
45327,2019-12-18 22:10:30,23.6,95.7,128.5,298.10001
45329,2019-12-18 22:12:33,23.7,95.6,121.4,276.70001
45484,2019-12-19 00:51:28,22.3,97.6,168.5,244.10001
45517,2019-12-19 01:25:19,22.0,97.7,127.7,301.10001
45532,2019-12-19 01:40:48,21.8,98.2,125.5,282.60001
45533,2019-12-19 01:41:50,21.8,98.3,142.10001,421.89999000000006
45534,2019-12-19 01:42:52,21.9,98.5,133.5,347.60001
45571,2019-12-19 02:20:50,22.0,99.0,199.89999,236.8
45580,2019-12-19 02:30:05,22.0,99.3,274.5,410.5
45605,2019-12-19 02:55:46,21.7,99.6,190.2,232.2
45608,2019-12-19 02:58:50,21.7,99.6,213.7,266.60001
45609,2019-12-19 02:59:51,21.5,99.7,172.3,228.8
45610,2019-12-19 03:00:57,21.7,99.7,183.10001,233.2
45612,2019-12-19 03:03:00,21.7,99.7,316.10001,363.20001
45620,2019-12-19 03:11:09,21.7,99.8,284.60001,376.0
45621,2019-12-19 03:12:10,21.6,99.8,317.5,399.0
45622,2019-12-19 03:13:12,21.6,99.8,227.2,278.0
45623,2019-12-19 03:14:13,21.6,99.8,201.0,246.7
45635,2019-12-19 03:26:29,21.4,99.9,174.60001,238.60001
45642,2019-12-19 03:33:37,21.2,99.9,209.3,280.39999
45643,2019-12-19 03:34:38,21.2,99.9,161.3,235.2
45647,2019-12-19 03:38:45,21.2,99.9,167.3,235.0
45686,2019-12-19 04:18:39,21.2,99.9,236.39999,272.79999
45697,2019-12-19 04:29:54,21.2,99.9,227.0,255.5
45704,2019-12-19 04:37:03,21.1,99.9,214.2,250.2
45705,2019-12-19 04:38:04,21.1,99.9,164.0,211.2
45713,2019-12-19 04:46:14,21.1,99.9,234.2,277.70001
45725,2019-12-19 04:58:31,21.3,99.9,268.5,333.60001
45727,2019-12-19 05:00:34,21.0,99.9,510.5,666.2999900000001
45728,2019-12-19 05:01:35,21.1,99.9,647.59998,831.0
45729,2019-12-19 05:02:39,21.1,99.9,568.2000099999999,713.0
45730,2019-12-19 05:03:40,21.1,99.9,195.60001,271.39999
45731,2019-12-19 05:04:41,21.0,99.9,203.10001,285.29999
45798,2019-12-19 06:13:15,20.6,99.9,157.89999,235.10001
45899,2019-12-19 07:56:40,21.7,99.9,132.8,320.5
45948,2019-12-19 08:46:52,23.1,99.9,120.0,266.60001
45981,2019-12-19 09:20:46,23.6,99.2,117.0,263.39999
46006,2019-12-19 09:46:23,24.7,97.9,122.8,295.70001
46007,2019-12-19 09:47:24,24.6,97.6,128.39999,339.39999
46008,2019-12-19 09:48:29,24.8,97.2,188.8,639.5
46009,2019-12-19 09:49:30,25.1,97.1,222.10001,820.2000099999999
46010,2019-12-19 09:50:31,25.2,96.9,137.10001,377.60001
46011,2019-12-19 09:51:32,24.9,96.2,138.3,390.29999
46013,2019-12-19 09:53:40,25.1,97.2,125.2,291.10001
46014,2019-12-19 09:54:43,25.3,97.1,129.0,339.10001
46015,2019-12-19 09:55:44,25.1,97.0,158.2,600.5
46027,2019-12-19 10:08:09,24.7,96.1,109.0,248.39999
46159,2019-12-19 12:50:48,26.5,89.0,94.6,242.2
46505,2019-12-19 20:10:10,24.1,93.3,113.0,251.3
46734,2019-12-20 00:54:18,22.1,95.7,166.0,225.10001
46776,2019-12-20 02:03:46,22.0,95.5,189.60001,232.60001
46786,2019-12-20 02:21:22,21.7,96.3,332.60001,441.20000999999996
46787,2019-12-20 02:22:28,21.7,96.3,235.89999,345.39999
46801,2019-12-20 02:47:31,21.4,97.2,162.10001,231.2
47038,2019-12-20 09:10:57,24.4,95.2,116.6,308.5
47129,2019-12-20 11:02:07,26.5,88.0,90.4,230.0
47224,2019-12-20 13:06:07,28.1,77.0,93.7,251.5
47621,2019-12-20 22:14:29,23.5,92.5,220.0,290.79999
47622,2019-12-20 22:15:41,23.5,92.5,195.10001,268.5
47625,2019-12-20 22:21:14,23.5,92.7,160.7,229.7
48631,2019-12-21 18:05:09,85.3,25.9,127.2,428.20000999999996
48901,2019-12-22 02:46:45,99.6,21.4,221.60001,321.10001
48902,2019-12-22 02:47:46,99.6,21.4,316.29999,441.29999000000004
48930,2019-12-22 03:30:32,99.9,21.5,134.10001,293.0
48957,2019-12-22 04:14:38,99.9,21.6,183.2,268.10001
49048,2019-12-22 06:26:36,99.9,21.4,237.89999,343.79999
49080,2019-12-22 07:12:43,99.9,21.6,143.10001,338.0
49165,2019-12-22 09:12:21,99.1,23.5,120.8,285.39999
49490,2019-12-22 17:56:24,84.9,25.3,115.2,397.20001
50285,2019-12-23 00:41:21,95.8,22.2,174.7,243.39999
50286,2019-12-23 00:42:22,96.0,22.2,571.59998,637.7999900000001
50287,2019-12-23 00:43:23,96.0,22.2,544.90002,610.0
50288,2019-12-23 00:44:24,95.8,22.0,231.8,318.5
50292,2019-12-23 00:48:30,95.8,22.1,180.10001,253.2
50297,2019-12-23 00:53:46,95.6,22.3,308.29999,379.5
50299,2019-12-23 00:55:48,95.6,22.3,524.7999900000001,668.7000099999999
50302,2019-12-23 00:58:52,95.6,22.3,307.29999,448.79999000000004
50364,2019-12-23 01:13:47,21.6,95.8,140.60001,246.0
50365,2019-12-23 01:13:55,21.6,96.3,140.60001,246.0
50410,2019-12-23 01:18:37,21.7,96.3,180.3,235.5
50411,2019-12-23 01:18:45,21.6,96.2,207.7,271.89999
50412,2019-12-23 01:18:50,21.6,96.2,254.89999,325.79999
50413,2019-12-23 01:18:54,21.7,96.3,266.60001,341.39999
50414,2019-12-23 01:18:58,21.7,96.3,275.5,349.60001
50415,2019-12-23 01:19:02,21.7,96.3,277.0,347.39999
52565,2019-12-23 06:43:45,20.5,99.5,137.10001,334.60001
52566,2019-12-23 06:43:49,20.6,99.6,152.89999,436.5
52567,2019-12-23 06:43:54,20.5,99.5,164.0,527.0
52568,2019-12-23 06:43:58,20.5,99.5,179.2,641.0
52569,2019-12-23 06:44:03,20.6,99.5,190.0,727.2999900000001
52570,2019-12-23 06:44:09,20.5,99.5,203.8,833.7999900000001
52571,2019-12-23 06:44:13,20.5,99.5,209.0,850.9000199999999
52572,2019-12-23 06:44:18,20.6,99.5,196.5,778.90002
52573,2019-12-23 06:44:23,20.5,99.5,192.5,745.40002
52574,2019-12-23 06:44:27,20.6,99.5,187.0,706.0
52575,2019-12-23 06:44:31,20.5,99.5,179.8,658.2999900000001
52576,2019-12-23 06:44:35,20.5,99.5,172.89999,621.90002
52577,2019-12-23 06:44:39,20.5,99.5,167.2,562.7999900000001
52578,2019-12-23 06:44:44,20.5,99.5,157.3,513.59998
52579,2019-12-23 06:44:48,20.5,99.5,153.2,487.79999000000004
52580,2019-12-23 06:44:52,20.5,99.5,148.3,461.89999000000006
52581,2019-12-23 06:44:56,20.5,99.5,144.0,433.10000999999994
52582,2019-12-23 06:45:00,20.5,99.5,140.60001,406.39999
52583,2019-12-23 06:45:04,20.5,99.5,138.2,372.5
52584,2019-12-23 06:45:19,20.5,99.5,135.8,346.60001
52585,2019-12-23 06:45:23,20.5,99.6,129.3,270.20001
52586,2019-12-23 06:45:28,20.5,99.6,127.4,252.7
52609,2019-12-23 06:47:06,20.4,99.6,130.89999,278.39999
52610,2019-12-23 06:47:10,20.5,99.6,133.10001,296.60001
52611,2019-12-23 06:47:14,20.5,99.6,137.5,311.29999
52612,2019-12-23 06:47:18,20.5,99.6,139.60001,314.60001
52613,2019-12-23 06:47:22,20.4,99.6,141.0,313.10001
52614,2019-12-23 06:47:26,20.5,99.6,143.3,306.29999
52615,2019-12-23 06:47:30,20.5,99.6,146.3,300.39999
52616,2019-12-23 06:47:34,20.6,99.6,159.39999,316.5
