,created_at,temp,hum,p25,p10
177669,2020-01-09 19:13:10,25.7,85.8,48.1,229.0
177670,2020-01-09 19:13:14,25.7,85.8,48.4,241.3
177671,2020-01-09 19:13:19,25.7,85.8,49.1,247.2
177672,2020-01-09 19:13:25,25.7,85.9,48.7,242.2
177673,2020-01-09 19:13:29,25.7,85.9,48.6,256.79999
177676,2020-01-09 19:13:47,25.7,85.7,49.4,244.10001
177679,2020-01-09 19:14:04,25.8,85.9,49.4,225.60001
177680,2020-01-09 19:14:11,25.8,85.9,49.3,217.89999
177681,2020-01-09 19:14:15,25.8,85.9,50.3,229.10001
177682,2020-01-09 19:14:25,25.8,86.0,50.3,225.2
177683,2020-01-09 19:14:29,25.8,86.0,49.0,203.10001
177684,2020-01-09 19:14:38,25.8,86.1,49.2,202.10001
177686,2020-01-09 19:14:50,25.8,86.2,48.4,185.0
177687,2020-01-09 19:14:54,25.8,86.0,47.5,182.39999
177689,2020-01-09 19:15:03,25.8,85.8,46.8,170.7
177729,2020-01-09 19:19:20,26.0,85.0,47.9,176.2
177730,2020-01-09 19:19:29,26.0,84.9,48.8,194.39999
177735,2020-01-09 19:19:51,26.0,85.0,44.6,142.0
177755,2020-01-09 19:21:50,25.9,84.6,44.0,149.60001
185644,2020-01-10 06:42:50,20.1,99.5,77.7,174.8
185648,2020-01-10 06:43:08,20.1,99.5,77.9,175.89999
185649,2020-01-10 06:43:13,20.2,99.6,78.4,192.3
185651,2020-01-10 06:43:21,20.1,99.6,79.3,222.89999
185655,2020-01-10 06:43:50,20.2,99.6,79.9,216.7
185656,2020-01-10 06:43:54,20.2,99.6,79.1,195.60001
185657,2020-01-10 06:43:58,20.2,99.6,78.6,191.8
185658,2020-01-10 06:44:03,20.2,99.6,77.9,190.2
185659,2020-01-10 06:44:07,20.2,99.6,77.5,185.8
185660,2020-01-10 06:44:11,20.2,99.6,77.3,173.10001
192415,2020-01-10 17:36:27,26.5,73.8,55.2,216.39999
192416,2020-01-10 17:36:32,26.4,73.8,57.4,246.7
192417,2020-01-10 17:36:39,26.4,73.8,56.1,234.2
192418,2020-01-10 17:36:44,26.5,73.9,55.3,220.0
192448,2020-01-10 17:39:54,26.4,75.1,53.5,192.5
192449,2020-01-10 17:40:00,26.4,75.3,56.7,240.10001
192450,2020-01-10 17:40:19,26.4,75.3,65.0,331.79999
192451,2020-01-10 17:40:24,26.4,75.3,63.2,289.89999
192452,2020-01-10 17:40:28,26.4,75.3,60.5,262.70001
192453,2020-01-10 17:40:33,26.4,75.3,59.2,243.10001
192454,2020-01-10 17:40:38,26.3,75.2,56.0,218.5
192455,2020-01-10 17:40:46,26.4,75.3,54.2,195.3
192985,2020-01-10 18:31:49,25.0,83.6,58.4,173.8
193147,2020-01-10 18:44:30,24.6,86.3,54.9,175.39999
193243,2020-01-10 18:52:34,24.4,88.0,57.1,175.2
193244,2020-01-10 18:52:39,24.4,88.0,58.2,185.60001
193246,2020-01-10 18:52:53,24.4,88.1,56.8,185.5
193302,2020-01-10 18:57:41,24.3,89.2,61.4,231.8
193309,2020-01-10 18:58:15,24.2,89.5,58.3,169.60001
193312,2020-01-10 18:58:29,24.2,89.6,60.7,202.3
193459,2020-01-10 19:11:25,24.2,90.1,58.4,167.2
201256,2020-01-11 05:37:17,19.4,94.0,94.8,200.8
201258,2020-01-11 05:37:26,19.4,94.0,94.4,198.8
202054,2020-01-11 06:40:20,19.3,93.9,79.8,174.39999
202055,2020-01-11 06:40:25,19.3,93.9,82.2,189.39999
202056,2020-01-11 06:40:29,19.3,94.0,83.5,193.39999
202057,2020-01-11 06:40:34,19.3,94.0,85.0,204.7
202058,2020-01-11 06:40:38,19.3,94.0,85.6,211.10001
202059,2020-01-11 06:40:43,19.3,94.0,84.8,210.10001
202060,2020-01-11 06:40:47,19.3,94.0,82.6,200.10001
202061,2020-01-11 06:40:52,19.3,94.0,81.4,197.3
202062,2020-01-11 06:40:56,19.3,94.0,80.9,186.2
202063,2020-01-11 06:41:01,19.3,94.0,80.5,182.7
202125,2020-01-11 06:46:24,19.3,94.2,79.9,175.60001
202126,2020-01-11 06:46:29,19.3,94.2,79.2,181.7
202127,2020-01-11 06:46:34,19.3,94.2,80.3,193.60001
202128,2020-01-11 06:46:40,19.3,94.2,80.3,197.5
202129,2020-01-11 06:46:45,19.2,94.2,80.8,202.0
202130,2020-01-11 06:46:49,19.3,94.2,80.0,200.60001
202134,2020-01-11 06:47:07,19.3,94.1,79.4,215.8
202135,2020-01-11 06:47:12,19.2,94.1,79.3,218.7
202136,2020-01-11 06:47:17,19.2,94.1,78.5,215.5
202140,2020-01-11 06:47:35,19.2,94.1,78.1,216.89999
202141,2020-01-11 06:47:39,19.2,94.1,79.0,212.39999
202142,2020-01-11 06:47:43,19.3,94.1,79.3,204.0
202143,2020-01-11 06:47:51,19.3,94.1,80.0,199.8
202144,2020-01-11 06:47:55,19.3,94.1,79.6,195.2
202145,2020-01-11 06:48:00,19.3,94.1,80.9,187.10001
202146,2020-01-11 06:48:04,19.2,94.1,79.4,178.3
202166,2020-01-11 06:49:35,19.2,94.2,76.0,172.10001
202169,2020-01-11 06:49:49,19.2,94.2,75.3,180.2
202190,2020-01-11 06:51:33,19.2,94.2,76.5,174.8
202191,2020-01-11 06:51:37,19.2,94.2,76.1,176.10001
202192,2020-01-11 06:51:41,19.2,94.2,77.5,178.2
202193,2020-01-11 06:51:46,19.2,94.2,76.0,174.60001
202194,2020-01-11 06:51:51,19.3,94.2,75.4,172.39999
202541,2020-01-11 07:19:29,19.7,93.5,72.6,171.7
202643,2020-01-11 07:27:44,19.2,94.0,66.0,172.8
208059,2020-01-11 16:03:14,35.0,39.9,49.7,176.39999
209143,2020-01-11 17:48:59,26.4,59.0,46.4,166.5
209206,2020-01-11 17:53:58,26.2,59.6,45.3,165.39999
209209,2020-01-11 17:54:13,26.2,59.7,44.5,165.2
209269,2020-01-11 17:58:48,26.1,59.9,46.1,171.5
209298,2020-01-11 18:01:11,26.0,60.0,46.3,162.2
209916,2020-01-11 18:53:57,25.1,67.6,47.7,162.10001
209963,2020-01-11 18:57:42,24.9,68.2,47.5,184.60001
209964,2020-01-11 18:57:46,24.9,68.2,48.7,193.60001
209994,2020-01-11 19:00:08,25.0,67.6,48.7,141.5
209996,2020-01-11 19:00:17,25.0,67.2,52.2,184.0
209997,2020-01-11 19:00:21,25.0,67.1,54.8,211.60001
209998,2020-01-11 19:00:26,25.0,67.1,56.5,231.5
209999,2020-01-11 19:00:30,25.0,67.1,56.0,240.3
210000,2020-01-11 19:00:35,25.0,67.2,54.1,229.0
210001,2020-01-11 19:00:39,25.0,67.2,52.7,218.0
210002,2020-01-11 19:00:44,25.0,67.3,51.0,205.5
210003,2020-01-11 19:00:48,25.0,67.1,50.0,185.39999
210080,2020-01-11 19:07:05,24.9,67.7,48.9,168.0
210082,2020-01-11 19:07:15,24.9,67.8,50.0,180.2
210083,2020-01-11 19:07:22,24.9,67.8,50.1,182.89999
210084,2020-01-11 19:07:26,24.9,67.9,51.6,193.2
210085,2020-01-11 19:07:30,24.9,68.0,51.0,186.7
210086,2020-01-11 19:07:35,24.9,68.0,49.8,185.8
210087,2020-01-11 19:07:39,24.9,68.0,48.6,182.10001
210088,2020-01-11 19:07:44,24.9,68.0,49.0,182.39999
210089,2020-01-11 19:07:48,24.9,68.0,48.3,175.89999
210091,2020-01-11 19:07:59,24.8,67.9,46.6,153.8
210393,2020-01-11 19:32:25,24.4,70.8,54.0,174.5
210433,2020-01-11 19:35:36,24.4,70.7,52.1,170.2
210435,2020-01-11 19:35:46,24.4,70.7,53.6,181.60001
210436,2020-01-11 19:35:51,24.4,70.8,56.5,206.0
210437,2020-01-11 19:35:55,24.4,70.8,57.5,222.8
210438,2020-01-11 19:35:59,24.4,70.9,58.8,234.5
210440,2020-01-11 19:36:09,24.3,70.9,61.7,257.0
210441,2020-01-11 19:36:17,24.4,70.9,62.4,266.79999
210442,2020-01-11 19:36:21,24.4,70.9,61.4,252.7
210443,2020-01-11 19:36:26,24.4,70.9,57.6,213.39999
210445,2020-01-11 19:36:34,24.4,70.9,53.0,167.8
211307,2020-01-11 20:45:14,23.7,78.8,124.8,227.0
211308,2020-01-11 20:45:18,23.7,78.8,131.10001,238.2
211309,2020-01-11 20:45:23,23.7,78.8,122.9,223.7
217715,2020-01-12 05:10:46,19.1,93.0,107.6,220.39999
217787,2020-01-12 05:16:32,19.3,92.9,101.4,190.8
218187,2020-01-12 05:47:59,19.1,93.4,105.3,220.0
218188,2020-01-12 05:48:05,19.1,93.4,105.6,219.2
218189,2020-01-12 05:48:10,19.1,93.4,103.9,215.8
218224,2020-01-12 05:50:46,19.1,93.3,100.4,207.89999
218225,2020-01-12 05:50:50,19.1,93.3,99.4,206.8
218258,2020-01-12 05:53:17,19.1,93.3,98.2,204.7
220227,2020-01-12 08:29:25,22.9,82.0,72.7,196.0
220229,2020-01-12 08:29:33,22.9,81.8,73.7,215.8
220231,2020-01-12 08:29:42,22.9,81.7,72.2,205.10001
220232,2020-01-12 08:29:46,22.9,81.6,71.4,200.39999
220233,2020-01-12 08:29:50,22.9,81.5,71.5,191.3
220234,2020-01-12 08:29:54,22.8,81.4,70.5,179.8
220839,2020-01-12 09:17:35,23.6,75.0,72.4,179.60001
220841,2020-01-12 09:17:44,23.7,75.2,71.8,179.8
220843,2020-01-12 09:17:58,23.7,75.2,73.1,190.7
220913,2020-01-12 09:23:18,24.3,73.0,67.5,173.89999
220974,2020-01-12 09:28:15,24.5,71.2,68.0,196.3
220975,2020-01-12 09:28:19,24.5,71.2,68.6,204.7
220976,2020-01-12 09:28:23,24.5,71.1,68.6,201.60001
220978,2020-01-12 09:28:35,24.5,71.1,69.3,199.10001
220979,2020-01-12 09:28:39,24.5,71.1,68.5,193.60001
221077,2020-01-12 09:36:18,24.5,70.7,61.8,177.7
221078,2020-01-12 09:36:22,24.5,70.7,60.9,166.60001
221206,2020-01-12 09:46:15,25.5,67.6,68.6,192.0
221207,2020-01-12 09:46:20,25.5,67.6,70.9,206.39999
221208,2020-01-12 09:46:24,25.5,67.7,71.1,203.0
221209,2020-01-12 09:46:28,25.5,67.7,70.1,208.7
221210,2020-01-12 09:46:32,25.5,67.7,70.5,212.5
221211,2020-01-12 09:46:38,25.4,67.5,71.6,216.10001
221246,2020-01-12 09:49:25,25.4,67.0,65.8,203.2
221248,2020-01-12 09:49:34,25.4,67.2,66.0,213.60001
221249,2020-01-12 09:49:41,25.4,67.3,68.5,219.3
221250,2020-01-12 09:49:46,25.4,67.4,66.6,189.60001
221257,2020-01-12 09:50:17,25.4,67.5,66.4,195.10001
221258,2020-01-12 09:50:22,25.3,67.4,65.6,202.7
221260,2020-01-12 09:50:30,25.4,67.3,64.7,191.3
221261,2020-01-12 09:50:34,25.4,67.2,65.0,182.10001
221424,2020-01-12 10:03:32,25.9,62.9,52.8,180.0
221426,2020-01-12 10:03:41,26.0,63.0,53.3,195.8
221428,2020-01-12 10:03:49,25.9,62.9,53.5,199.5
221429,2020-01-12 10:03:54,25.9,62.8,52.4,186.5
221430,2020-01-12 10:03:59,25.9,62.7,50.6,164.5
221470,2020-01-12 10:07:45,26.1,62.4,55.4,207.2
221471,2020-01-12 10:07:55,26.1,62.3,54.8,217.10001
221472,2020-01-12 10:08:01,26.1,62.1,54.2,199.8
221506,2020-01-12 10:13:33,26.5,61.5,49.9,163.60001
221572,2020-01-12 10:23:01,27.0,57.8,40.8,122.7
221575,2020-01-12 10:23:15,26.9,57.6,40.7,139.5
221576,2020-01-12 10:23:20,26.9,57.7,40.5,140.7
221577,2020-01-12 10:23:24,26.8,57.5,40.9,137.5
221657,2020-01-12 10:46:57,28.0,54.3,39.1,128.10001
221660,2020-01-12 10:47:11,28.0,54.8,38.4,132.3
221858,2020-01-12 11:11:51,28.6,54.0,39.9,124.7
221862,2020-01-12 11:12:08,28.9,54.3,45.2,180.5
221864,2020-01-12 11:12:17,28.9,54.3,44.3,172.2
221865,2020-01-12 11:12:21,28.9,54.0,43.1,161.60001
221866,2020-01-12 11:12:26,28.9,54.4,41.2,138.10001
222104,2020-01-12 11:31:42,29.2,50.8,38.9,143.5
222105,2020-01-12 11:31:46,29.3,50.8,39.6,152.5
222107,2020-01-12 11:31:55,29.2,50.8,41.3,169.89999
222108,2020-01-12 11:32:02,29.3,51.0,42.8,184.0
222109,2020-01-12 11:32:07,29.3,51.0,43.6,188.7
222110,2020-01-12 11:32:11,29.4,50.9,42.1,178.60001
222112,2020-01-12 11:32:25,29.5,51.2,42.0,170.39999
222113,2020-01-12 11:32:29,29.5,51.4,41.4,166.8
222119,2020-01-12 11:32:55,29.6,51.5,40.1,144.8
222120,2020-01-12 11:33:00,29.6,51.8,39.7,139.7
222122,2020-01-12 11:33:08,29.6,52.0,40.1,136.0
222135,2020-01-12 11:34:17,29.6,50.3,36.7,124.2
222217,2020-01-12 11:53:42,30.6,48.1,37.1,127.9
222261,2020-01-12 11:57:01,30.2,47.5,36.7,154.5
222338,2020-01-12 12:03:01,30.2,48.0,35.4,154.8
222341,2020-01-12 12:03:15,30.3,48.0,38.1,176.60001
222342,2020-01-12 12:03:20,30.3,47.9,38.0,168.39999
222347,2020-01-12 12:03:42,30.4,48.3,35.9,153.7
224175,2020-01-12 14:45:45,38.1,25.3,34.2,193.10001
224176,2020-01-12 14:45:50,37.3,25.4,34.1,196.5
225399,2020-01-12 17:46:01,29.5,41.8,36.9,155.8
225540,2020-01-12 17:58:48,29.6,42.1,35.0,165.60001
225708,2020-01-12 18:14:05,28.6,44.1,31.8,144.0
225818,2020-01-12 18:25:11,28.3,45.6,33.1,121.1
232023,2020-01-13 02:42:22,20.6,60.7,38.9,122.2
232078,2020-01-13 02:46:37,20.7,60.7,39.3,124.1
232904,2020-01-13 03:50:47,20.1,66.4,38.6,116.8
235600,2020-01-13 07:22:23,20.5,71.8,64.5,175.5
235770,2020-01-13 07:36:16,21.1,70.4,64.0,179.60001
236139,2020-01-13 08:05:19,21.7,67.6,65.1,201.60001
236140,2020-01-13 08:05:27,21.7,67.7,66.8,230.39999
236141,2020-01-13 08:05:33,21.6,67.7,69.4,268.70001
236142,2020-01-13 08:05:37,21.7,67.8,73.3,322.20001
236143,2020-01-13 08:05:41,21.6,67.8,74.9,336.5
236144,2020-01-13 08:05:45,21.7,68.0,75.0,336.60001
236145,2020-01-13 08:05:50,21.7,68.2,76.5,355.0
236146,2020-01-13 08:05:54,21.7,68.4,77.9,367.79999
236147,2020-01-13 08:05:59,21.7,68.5,80.5,396.10001
236148,2020-01-13 08:06:03,21.7,68.6,82.1,406.29999
236149,2020-01-13 08:06:11,21.7,68.5,81.6,430.39999000000006
236150,2020-01-13 08:06:15,21.7,68.5,80.9,433.60000999999994
236151,2020-01-13 08:06:20,21.7,68.5,79.0,413.29999
236152,2020-01-13 08:06:24,21.7,68.5,76.2,386.79999
236153,2020-01-13 08:06:29,21.7,68.6,72.4,360.89999
236154,2020-01-13 08:06:34,21.7,68.6,71.8,348.10001
236155,2020-01-13 08:06:41,21.7,68.5,71.8,333.0
236156,2020-01-13 08:06:46,21.7,68.5,72.3,346.79999
236157,2020-01-13 08:06:53,21.7,68.6,72.4,359.29999
236158,2020-01-13 08:06:57,21.7,68.7,74.1,394.20001
236159,2020-01-13 08:07:01,21.7,68.8,75.0,404.20001
236160,2020-01-13 08:07:06,21.7,68.8,76.3,415.0
236161,2020-01-13 08:07:10,21.7,68.8,74.7,418.79999
236162,2020-01-13 08:07:14,21.7,68.8,75.4,415.70001
236163,2020-01-13 08:07:19,21.7,68.8,76.2,416.89999
236164,2020-01-13 08:07:23,21.7,68.8,76.0,411.70001
236165,2020-01-13 08:07:28,21.7,68.8,77.6,408.10001
236166,2020-01-13 08:07:33,21.7,68.9,79.0,416.89999
236167,2020-01-13 08:07:38,21.7,68.8,78.0,408.5
236168,2020-01-13 08:07:42,21.7,68.6,77.6,396.10001
236169,2020-01-13 08:07:50,21.7,68.5,76.6,392.70001
236170,2020-01-13 08:07:54,21.7,68.3,78.0,393.79999
236171,2020-01-13 08:07:59,21.7,68.5,79.3,405.89999
236172,2020-01-13 08:08:03,21.7,68.6,78.6,404.29999
236173,2020-01-13 08:08:08,21.7,68.6,79.4,404.29999
236174,2020-01-13 08:08:13,21.7,68.8,81.7,427.79999000000004
236175,2020-01-13 08:08:17,21.8,68.9,83.9,428.10000999999994
236176,2020-01-13 08:08:22,21.7,68.9,83.2,444.39999000000006
236177,2020-01-13 08:08:26,21.7,68.4,81.8,437.5
236178,2020-01-13 08:08:31,21.8,68.1,79.1,408.29999
236179,2020-01-13 08:08:36,21.8,67.5,77.0,380.39999
236180,2020-01-13 08:08:41,21.8,66.9,73.6,334.89999
236181,2020-01-13 08:08:45,21.8,66.6,69.8,298.89999
236182,2020-01-13 08:08:50,21.7,66.3,67.7,263.70001
236183,2020-01-13 08:08:54,21.7,66.0,66.0,231.60001
236186,2020-01-13 08:09:08,21.7,65.7,65.2,207.89999
236187,2020-01-13 08:09:12,21.7,65.8,65.8,220.8
236189,2020-01-13 08:09:21,21.6,65.9,64.6,227.8
236190,2020-01-13 08:09:25,21.6,66.0,64.3,227.39999
236193,2020-01-13 08:09:43,21.6,66.0,64.8,213.0
236195,2020-01-13 08:09:51,21.6,66.3,66.2,201.7
236196,2020-01-13 08:09:56,21.6,66.3,66.6,201.5
236197,2020-01-13 08:10:02,21.6,66.3,66.2,205.5
236200,2020-01-13 08:10:20,21.6,66.0,63.7,200.60001
236201,2020-01-13 08:10:24,21.6,65.9,62.6,194.3
236202,2020-01-13 08:10:29,21.6,65.9,63.0,191.2
236204,2020-01-13 08:10:42,21.6,66.0,63.2,182.39999
236208,2020-01-13 08:10:59,21.6,66.8,64.4,202.5
236209,2020-01-13 08:11:06,21.6,67.0,64.3,203.5
236211,2020-01-13 08:11:18,21.6,66.9,64.0,229.7
236212,2020-01-13 08:11:22,21.6,66.8,64.6,225.89999
236213,2020-01-13 08:11:26,21.5,66.5,64.7,229.3
236217,2020-01-13 08:11:49,21.6,66.0,64.4,183.60001
236225,2020-01-13 08:12:27,21.5,67.0,63.3,196.7
236226,2020-01-13 08:12:33,21.6,67.5,63.9,209.10001
236227,2020-01-13 08:12:37,21.5,67.6,66.9,234.7
236228,2020-01-13 08:12:42,21.5,67.8,67.4,243.89999
236230,2020-01-13 08:12:50,21.5,67.9,66.4,252.89999
236231,2020-01-13 08:12:57,21.6,67.9,67.2,251.8
236233,2020-01-13 08:13:05,21.5,67.7,66.9,255.39999
236234,2020-01-13 08:13:10,21.5,67.7,65.5,247.89999
236235,2020-01-13 08:13:15,21.5,67.7,64.9,247.2
236236,2020-01-13 08:13:20,21.4,67.2,66.0,238.10001
236237,2020-01-13 08:13:25,21.4,67.0,65.3,236.89999
236240,2020-01-13 08:13:38,21.4,66.3,64.7,193.0
236241,2020-01-13 08:13:45,21.4,66.3,65.4,188.60001
236270,2020-01-13 08:16:12,21.5,68.2,63.5,187.89999
236271,2020-01-13 08:16:18,21.5,68.3,64.2,188.3
236278,2020-01-13 08:16:48,21.5,67.2,59.1,152.5
236284,2020-01-13 08:17:19,21.5,67.2,61.1,163.10001
236288,2020-01-13 08:17:36,21.4,66.9,59.8,170.5
236335,2020-01-13 08:21:31,21.5,65.2,57.5,183.8
238571,2020-01-13 11:30:51,29.7,47.8,127.6,204.60001
238572,2020-01-13 11:30:55,29.7,47.7,154.89999,251.0
238573,2020-01-13 11:31:02,29.6,47.3,174.5,280.20001
238574,2020-01-13 11:31:07,29.5,47.3,168.89999,266.29999
238575,2020-01-13 11:31:15,29.5,47.4,142.8,227.0
238580,2020-01-13 11:31:45,29.5,47.6,129.39999,208.60001
238581,2020-01-13 11:31:54,29.5,47.7,145.5,229.39999
238582,2020-01-13 11:32:05,29.5,48.0,163.7,257.20001
238583,2020-01-13 11:32:10,29.5,47.8,180.7,283.39999
238584,2020-01-13 11:32:14,29.5,47.8,177.2,281.60001
238585,2020-01-13 11:32:20,29.5,47.9,176.60001,281.89999
238586,2020-01-13 11:32:29,29.5,47.8,173.39999,274.5
238587,2020-01-13 11:32:36,29.5,47.9,152.89999,242.2
238589,2020-01-13 11:32:45,29.5,47.8,103.3,167.39999
241773,2020-01-13 16:40:53,40.6,22.5,24.8,94.2
241774,2020-01-13 16:40:58,40.7,22.5,25.8,103.0
241775,2020-01-13 16:41:03,40.7,22.5,25.5,102.2
242395,2020-01-13 17:39:26,33.9,29.1,32.0,158.3
242396,2020-01-13 17:39:31,33.8,29.0,34.0,187.5
242397,2020-01-13 17:39:35,33.8,29.0,36.7,216.5
242398,2020-01-13 17:39:39,33.7,29.1,38.3,237.5
242399,2020-01-13 17:39:44,33.7,29.1,38.3,231.8
242402,2020-01-13 17:40:00,33.7,29.2,34.0,164.5
242434,2020-01-13 17:43:47,32.9,30.3,29.2,126.4
242460,2020-01-13 17:46:17,32.4,31.3,30.3,152.2
242482,2020-01-13 17:48:29,32.1,31.5,38.6,212.8
242483,2020-01-13 17:48:34,32.1,31.5,40.5,246.2
242484,2020-01-13 17:48:38,32.0,31.5,43.8,285.39999
242485,2020-01-13 17:48:47,32.0,31.5,45.8,315.10001
242487,2020-01-13 17:49:01,32.0,31.6,48.7,363.60001
242488,2020-01-13 17:49:05,32.0,31.6,47.8,352.20001
242489,2020-01-13 17:49:11,32.0,31.9,45.8,324.60001
242490,2020-01-13 17:49:15,32.0,32.1,45.1,318.5
242492,2020-01-13 17:49:24,32.0,32.1,42.8,293.70001
242493,2020-01-13 17:49:28,32.0,32.1,41.7,272.10001
242494,2020-01-13 17:49:33,31.9,32.0,41.7,270.5
242495,2020-01-13 17:49:38,31.9,32.0,39.5,244.89999
242496,2020-01-13 17:49:42,31.9,32.1,39.0,244.39999
242497,2020-01-13 17:49:47,31.9,32.1,37.8,227.10001
242498,2020-01-13 17:49:52,31.9,32.1,36.9,207.39999
242499,2020-01-13 17:49:56,31.9,32.2,36.5,194.7
242623,2020-01-13 18:00:03,30.7,34.1,30.7,142.2
242624,2020-01-13 18:00:10,30.7,34.1,30.5,144.10001
242625,2020-01-13 18:00:15,30.7,34.1,31.5,155.2
242639,2020-01-13 18:01:21,30.5,34.4,36.6,199.89999
242640,2020-01-13 18:01:25,30.5,34.5,36.3,191.3
242649,2020-01-13 18:02:08,30.5,34.5,32.6,173.2
242650,2020-01-13 18:02:12,30.5,34.6,36.2,228.0
242651,2020-01-13 18:02:17,30.4,34.6,37.3,251.0
242654,2020-01-13 18:02:31,30.4,34.8,41.4,291.60001
242655,2020-01-13 18:02:36,30.4,34.8,42.2,285.79999
242656,2020-01-13 18:02:40,30.4,34.8,42.5,283.29999
242657,2020-01-13 18:02:45,30.4,34.8,42.8,289.70001
242658,2020-01-13 18:02:58,30.4,34.8,47.7,359.39999
242659,2020-01-13 18:03:03,30.4,34.8,45.5,335.60001
242660,2020-01-13 18:03:08,30.4,34.8,43.6,313.89999
242661,2020-01-13 18:03:12,30.3,34.8,42.2,299.89999
242664,2020-01-13 18:03:26,30.3,34.8,37.6,236.60001
242665,2020-01-13 18:03:31,30.3,34.9,39.0,254.2
242666,2020-01-13 18:03:35,30.3,35.2,38.7,254.3
242667,2020-01-13 18:03:40,30.3,35.3,37.8,242.10001
242670,2020-01-13 18:03:53,30.2,35.3,35.4,221.5
242671,2020-01-13 18:03:58,30.2,35.3,36.4,223.3
242673,2020-01-13 18:04:07,30.2,35.2,36.0,220.89999
242674,2020-01-13 18:04:11,30.2,35.2,36.5,235.5
242675,2020-01-13 18:04:17,30.2,35.2,36.9,252.60001
242676,2020-01-13 18:04:22,30.2,35.2,39.0,268.60001
242677,2020-01-13 18:04:29,30.1,35.1,40.1,286.70001
242678,2020-01-13 18:04:33,30.2,35.2,39.7,288.29999
242679,2020-01-13 18:04:37,30.1,35.1,40.0,291.79999
242682,2020-01-13 18:04:50,30.1,35.2,40.8,289.89999
242686,2020-01-13 18:05:19,30.1,35.3,35.9,207.89999
242700,2020-01-13 18:06:28,29.9,35.3,35.8,193.60001
242704,2020-01-13 18:06:45,29.9,35.1,35.6,215.0
242724,2020-01-13 18:08:27,29.8,35.1,38.8,230.3
242726,2020-01-13 18:08:37,29.7,35.0,39.8,256.5
242727,2020-01-13 18:08:42,29.8,35.1,41.1,283.89999
242730,2020-01-13 18:08:56,29.7,35.1,43.5,304.39999
242734,2020-01-13 18:09:20,29.8,35.4,42.7,269.10001
242735,2020-01-13 18:09:24,29.7,35.4,40.8,256.70001
242738,2020-01-13 18:09:38,29.8,35.4,37.9,239.3
242739,2020-01-13 18:09:43,29.7,35.4,36.4,234.5
242740,2020-01-13 18:09:47,29.7,35.4,37.1,238.5
242741,2020-01-13 18:09:52,29.7,35.4,38.1,243.7
242744,2020-01-13 18:10:11,29.7,35.4,39.4,271.0
242746,2020-01-13 18:10:23,29.7,35.4,41.7,317.5
242747,2020-01-13 18:10:27,29.7,35.5,41.3,310.10001
242748,2020-01-13 18:10:31,29.7,35.5,42.1,311.89999
242749,2020-01-13 18:10:36,29.7,35.5,42.8,318.5
242750,2020-01-13 18:10:41,29.7,35.5,42.1,320.39999
242751,2020-01-13 18:10:46,29.7,35.4,41.8,326.5
242752,2020-01-13 18:10:51,29.7,35.5,41.2,305.79999
242753,2020-01-13 18:10:56,29.7,35.5,41.2,291.60001
242754,2020-01-13 18:11:01,29.6,35.5,40.7,285.5
242756,2020-01-13 18:11:09,29.6,35.6,40.2,282.79999
242757,2020-01-13 18:11:13,29.6,35.7,39.2,267.29999
242759,2020-01-13 18:11:22,29.6,36.0,38.2,255.5
242762,2020-01-13 18:11:36,29.6,36.0,40.1,293.60001
242763,2020-01-13 18:11:43,29.6,36.0,40.5,299.39999
242764,2020-01-13 18:11:47,29.6,36.1,43.0,327.70001
242765,2020-01-13 18:11:51,29.5,36.1,44.4,342.20001
242766,2020-01-13 18:11:56,29.5,36.2,45.4,358.39999
242767,2020-01-13 18:12:01,29.5,36.2,45.2,365.39999
242768,2020-01-13 18:12:05,29.5,36.2,47.6,386.60001
242769,2020-01-13 18:12:10,29.5,36.1,48.4,391.20001
242770,2020-01-13 18:12:14,29.5,36.0,47.9,383.60001
242771,2020-01-13 18:12:19,29.5,36.0,47.0,389.60001
242772,2020-01-13 18:12:23,29.5,35.9,46.8,383.20001
242773,2020-01-13 18:12:28,29.5,35.9,45.8,370.70001
242774,2020-01-13 18:12:32,29.5,35.9,45.9,359.0
242775,2020-01-13 18:12:37,29.5,35.9,44.2,320.20001
242776,2020-01-13 18:12:41,29.5,35.9,43.8,311.5
242777,2020-01-13 18:12:46,29.5,36.0,44.4,302.79999
242780,2020-01-13 18:13:01,29.4,36.1,43.7,315.10001
242781,2020-01-13 18:13:05,29.5,36.2,43.8,312.79999
242782,2020-01-13 18:13:10,29.5,36.3,44.1,327.10001
242783,2020-01-13 18:13:15,29.4,36.2,43.5,329.89999
242784,2020-01-13 18:13:19,29.4,36.4,43.9,326.89999
242785,2020-01-13 18:13:27,29.5,36.4,45.3,338.39999
242786,2020-01-13 18:13:31,29.5,36.6,45.2,326.79999
242787,2020-01-13 18:13:38,29.5,36.6,44.1,315.5
242789,2020-01-13 18:13:50,29.5,36.5,40.0,273.60001
242790,2020-01-13 18:13:54,29.4,36.4,37.9,246.2
242825,2020-01-13 18:16:40,29.2,37.4,28.9,125.2
243645,2020-01-13 19:24:33,25.7,49.8,34.5,121.8
243675,2020-01-13 19:27:05,25.6,49.7,37.8,155.5
243762,2020-01-13 19:34:07,25.5,50.8,35.1,118.9
243778,2020-01-13 19:35:21,25.5,51.0,36.7,139.10001
243781,2020-01-13 19:35:34,25.5,51.0,37.3,123.6
243782,2020-01-13 19:35:38,25.5,51.0,38.7,122.5
