,created_at,temp,hum,p25,p10
308414,2020-01-10 09:22:31,22.5,99.9,95.0,199.8
309024,2020-01-10 10:05:01,24.2,99.9,96.1,210.0
309025,2020-01-10 10:05:05,24.1,99.9,97.4,220.0
309026,2020-01-10 10:05:09,24.1,99.9,99.1,243.8
309027,2020-01-10 10:05:13,24.2,99.9,100.2,253.89999
309028,2020-01-10 10:05:17,24.2,99.9,100.7,251.0
309029,2020-01-10 10:05:21,24.3,99.9,100.5,241.5
309030,2020-01-10 10:05:25,23.5,99.9,99.1,238.5
309031,2020-01-10 10:05:29,24.1,99.9,95.6,213.7
309032,2020-01-10 10:05:33,24.2,99.9,93.1,200.8
309033,2020-01-10 10:05:37,24.2,99.9,91.9,185.7
312279,2020-01-19 14:13:51,29.7,59.1,27.3,163.5
312280,2020-01-19 14:13:55,29.8,59.2,31.5,237.89999
312281,2020-01-19 14:13:59,30.2,59.5,34.4,283.29999
312282,2020-01-19 14:14:04,29.8,59.3,35.7,308.29999
312283,2020-01-19 14:14:08,29.9,59.3,36.4,316.5
312284,2020-01-19 14:14:12,29.8,59.3,36.5,324.29999
312285,2020-01-19 14:14:16,29.8,59.4,36.2,314.5
312286,2020-01-19 14:14:20,29.7,59.3,30.5,224.39999
312327,2020-01-19 14:17:13,29.4,61.3,22.8,120.6
312329,2020-01-19 14:17:21,30.1,61.9,22.3,113.6
312552,2020-01-19 14:33:17,29.7,64.0,24.0,118.6
312553,2020-01-19 14:33:21,29.3,63.8,25.7,144.3
312554,2020-01-19 14:33:25,29.4,64.2,26.4,152.10001
312556,2020-01-19 14:33:33,29.2,64.2,26.6,162.0
312557,2020-01-19 14:33:38,29.3,64.2,26.4,159.2
312558,2020-01-19 14:33:42,29.1,64.0,25.6,140.10001
312559,2020-01-19 14:33:46,29.2,64.1,24.0,111.1
346996,2020-01-23 03:53:28,22.1,99.9,93.0,180.39999
347006,2020-01-23 03:54:09,21.8,99.9,93.0,177.2
347008,2020-01-23 03:54:17,21.7,99.9,92.0,179.3
370416,2020-01-24 08:37:39,24.1,97.1,74.7,318.39999
370417,2020-01-24 08:37:43,24.1,97.1,78.3,363.70001
370418,2020-01-24 08:37:47,24.0,97.0,96.5,550.2000099999999
370419,2020-01-24 08:37:52,24.5,97.1,98.4,582.7000099999999
370420,2020-01-24 08:37:56,24.0,96.9,98.9,594.0
370421,2020-01-24 08:38:00,24.4,96.9,99.4,597.2999900000001
370422,2020-01-24 08:38:04,23.9,96.7,99.5,598.90002
370423,2020-01-24 08:38:08,24.1,96.7,77.2,396.10001
370424,2020-01-24 08:38:12,23.8,96.6,73.2,348.5
370520,2020-01-24 08:44:49,24.1,96.3,57.0,212.5
370521,2020-01-24 08:44:53,24.4,96.3,57.5,223.5
370522,2020-01-24 08:44:57,24.5,96.4,59.8,266.39999
370523,2020-01-24 08:45:01,24.4,96.3,65.6,345.89999
370524,2020-01-24 08:45:06,24.4,96.3,73.0,451.70000999999996
370525,2020-01-24 08:45:10,24.3,96.3,83.0,582.7000099999999
370526,2020-01-24 08:45:14,24.4,96.3,86.6,620.5
370527,2020-01-24 08:45:18,24.6,96.4,86.7,639.09998
370528,2020-01-24 08:45:22,24.4,96.3,88.7,664.40002
370529,2020-01-24 08:45:26,24.3,96.3,88.6,663.90002
370530,2020-01-24 08:45:30,24.3,96.3,85.9,621.2999900000001
370531,2020-01-24 08:45:35,24.3,96.3,89.1,646.5
370532,2020-01-24 08:45:39,24.4,96.3,89.3,655.90002
370533,2020-01-24 08:45:43,24.7,96.5,93.2,689.7999900000001
370534,2020-01-24 08:45:47,24.0,96.3,100.3,737.0
370535,2020-01-24 08:45:51,23.8,96.2,103.9,776.5
370536,2020-01-24 08:45:55,24.7,96.5,107.5,811.59998
370537,2020-01-24 08:45:59,24.0,96.3,111.6,862.5999800000001
370538,2020-01-24 08:46:03,24.5,96.4,109.3,828.90002
370539,2020-01-24 08:46:08,24.3,96.4,105.9,780.2999900000001
370540,2020-01-24 08:46:12,24.4,96.4,100.1,727.0
370541,2020-01-24 08:46:16,24.5,96.4,89.0,602.59998
370542,2020-01-24 08:46:20,24.4,96.4,83.0,527.2999900000001
370543,2020-01-24 08:46:24,24.4,96.4,77.1,462.10000999999994
370544,2020-01-24 08:46:28,24.5,96.4,72.9,400.0
370545,2020-01-24 08:46:32,24.5,96.4,67.7,335.60001
370546,2020-01-24 08:46:36,24.6,96.4,62.5,285.70001
370547,2020-01-24 08:46:40,24.3,96.3,60.8,260.29999
370548,2020-01-24 08:46:44,24.3,96.3,61.4,274.29999
370549,2020-01-24 08:46:48,24.1,96.3,61.9,293.0
370550,2020-01-24 08:46:52,24.3,96.3,63.0,316.70001
370551,2020-01-24 08:46:57,24.3,96.3,63.8,321.20001
370552,2020-01-24 08:47:01,24.5,96.4,64.7,341.39999
370553,2020-01-24 08:47:05,24.5,96.4,64.2,339.60001
370554,2020-01-24 08:47:09,24.4,96.3,61.7,308.70001
370555,2020-01-24 08:47:13,24.4,96.4,60.5,280.0
370556,2020-01-24 08:47:17,24.4,96.4,59.3,250.39999
370559,2020-01-24 08:47:29,24.4,96.3,57.7,225.10001
370560,2020-01-24 08:47:33,24.4,96.3,57.7,221.60001
370561,2020-01-24 08:47:37,24.5,96.4,60.9,255.8
370562,2020-01-24 08:47:41,24.5,96.4,63.2,274.39999
370563,2020-01-24 08:47:45,24.5,96.4,66.0,311.20001
370564,2020-01-24 08:47:49,24.4,96.3,69.2,354.5
370565,2020-01-24 08:47:54,24.4,96.3,72.2,392.20001
370566,2020-01-24 08:47:58,24.1,96.3,75.0,423.70000999999996
370567,2020-01-24 08:48:02,24.3,96.3,77.7,455.79999000000004
370568,2020-01-24 08:48:06,24.5,96.4,77.9,473.29999000000004
370569,2020-01-24 08:48:10,24.4,96.3,76.3,461.70000999999996
370570,2020-01-24 08:48:14,24.4,96.3,78.3,489.0
370571,2020-01-24 08:48:18,24.6,96.4,80.1,519.7999900000001
370572,2020-01-24 08:48:22,24.4,96.3,80.8,529.5
370573,2020-01-24 08:48:30,24.4,96.3,83.0,563.90002
370574,2020-01-24 08:48:34,24.4,96.3,84.6,588.2000099999999
370575,2020-01-24 08:48:38,24.6,96.4,86.7,607.2999900000001
370576,2020-01-24 08:48:42,24.3,96.3,88.3,627.2000099999999
370577,2020-01-24 08:48:46,24.3,96.3,89.0,638.0
370578,2020-01-24 08:48:50,24.3,96.4,90.6,652.90002
370579,2020-01-24 08:48:54,24.7,96.5,90.3,647.7999900000001
370580,2020-01-24 08:48:58,24.2,96.3,87.9,616.7999900000001
370581,2020-01-24 08:49:02,24.5,96.4,85.1,594.7000099999999
370582,2020-01-24 08:49:06,24.4,96.4,83.5,575.5
370583,2020-01-24 08:49:10,24.6,96.5,82.4,562.2000099999999
370584,2020-01-24 08:49:14,24.3,96.5,79.5,535.2999900000001
370585,2020-01-24 08:49:18,24.2,96.5,75.9,489.5
370586,2020-01-24 08:49:22,24.4,96.5,75.5,485.60000999999994
370587,2020-01-24 08:49:29,24.6,96.6,75.1,480.39999000000006
370588,2020-01-24 08:49:33,24.1,96.4,73.8,443.39999000000006
370589,2020-01-24 08:49:38,24.0,96.3,71.2,393.70001
370590,2020-01-24 08:49:41,24.5,96.4,67.5,331.10001
370591,2020-01-24 08:49:46,24.6,96.4,65.0,293.79999
370592,2020-01-24 08:49:50,24.4,96.3,63.0,250.10001
370593,2020-01-24 08:49:58,24.4,96.3,58.6,189.3
370599,2020-01-24 08:50:22,23.9,96.2,58.7,200.7
370600,2020-01-24 08:50:26,24.4,96.3,59.6,219.39999
370601,2020-01-24 08:50:31,24.7,96.4,60.5,234.8
370602,2020-01-24 08:50:35,24.3,96.2,60.5,234.5
370603,2020-01-24 08:50:39,24.5,96.2,60.5,238.5
370604,2020-01-24 08:50:43,24.4,96.1,61.1,248.3
370605,2020-01-24 08:50:47,24.6,96.2,59.6,225.7
370831,2020-01-24 09:07:32,24.5,95.0,52.7,185.5
370832,2020-01-24 09:07:36,24.3,94.9,54.2,211.7
370833,2020-01-24 09:07:41,24.3,94.9,54.4,217.8
370834,2020-01-24 09:07:45,24.2,94.9,53.8,202.10001
370835,2020-01-24 09:07:49,24.2,94.9,53.8,204.5
370836,2020-01-24 09:07:53,24.4,94.9,54.0,206.10001
370837,2020-01-24 09:07:57,24.6,95.0,53.9,196.2
370838,2020-01-24 09:08:01,24.4,94.9,53.0,180.3
370864,2020-01-24 09:09:51,24.6,94.9,60.1,253.10001
370865,2020-01-24 09:09:55,24.3,94.9,64.9,311.29999
370866,2020-01-24 09:10:03,24.6,95.0,67.6,350.10001
370867,2020-01-24 09:10:07,24.2,94.9,71.7,403.5
370868,2020-01-24 09:10:11,24.7,95.0,73.6,419.79999000000004
370869,2020-01-24 09:10:15,24.6,95.0,72.9,398.0
370870,2020-01-24 09:10:22,24.3,94.9,67.2,345.89999
370871,2020-01-24 09:10:29,24.4,95.0,62.1,288.0
370872,2020-01-24 09:10:33,24.6,95.1,59.9,254.0
370873,2020-01-24 09:10:37,24.6,95.1,58.7,246.5
370874,2020-01-24 09:10:41,24.4,95.0,65.0,308.10001
370875,2020-01-24 09:10:46,24.5,95.0,71.6,372.79999
370876,2020-01-24 09:10:56,24.5,95.0,74.6,402.10001
370877,2020-01-24 09:11:06,24.2,94.9,74.3,395.79999
370878,2020-01-24 09:11:10,24.6,95.0,73.5,375.29999
370879,2020-01-24 09:11:14,24.4,95.0,61.0,248.89999
390992,2020-01-25 08:54:12,24.4,98.1,75.2,221.5
390993,2020-01-25 08:54:16,24.7,98.2,82.2,297.0
390994,2020-01-25 08:54:21,24.3,98.1,86.7,338.0
390995,2020-01-25 08:54:25,24.2,98.1,89.0,373.70001
390996,2020-01-25 08:54:29,24.5,98.2,92.4,416.0
390997,2020-01-25 08:54:33,24.3,98.2,92.8,427.0
390998,2020-01-25 08:54:37,24.5,98.3,92.3,413.89999
390999,2020-01-25 08:54:41,24.0,98.1,85.3,346.10001
391000,2020-01-25 08:54:45,23.8,98.1,79.2,284.70001
391001,2020-01-25 08:54:49,24.2,98.2,76.5,258.70001
391002,2020-01-25 08:54:53,24.4,98.3,74.3,227.0
391003,2020-01-25 08:54:57,24.3,98.2,72.5,203.8
391005,2020-01-25 08:55:05,24.2,98.2,71.6,191.10001
391006,2020-01-25 08:55:09,24.3,98.3,71.8,192.8
391007,2020-01-25 08:55:13,24.6,98.3,72.5,196.5
391008,2020-01-25 08:55:17,24.4,98.3,72.1,199.3
391009,2020-01-25 08:55:21,24.3,98.2,72.4,200.0
391010,2020-01-25 08:55:25,24.3,98.2,72.0,195.89999
391011,2020-01-25 08:55:30,24.3,98.2,71.5,187.3
391014,2020-01-25 08:55:42,24.2,98.3,68.2,176.39999
391015,2020-01-25 08:55:46,24.4,98.3,66.2,162.3
391091,2020-01-25 09:00:58,24.9,97.4,61.6,154.39999
391092,2020-01-25 09:01:02,25.4,97.5,65.6,193.5
391093,2020-01-25 09:01:06,25.3,97.5,69.9,240.8
391094,2020-01-25 09:01:10,24.9,97.4,72.1,268.10001
391095,2020-01-25 09:01:14,25.3,97.5,74.4,301.70001
391096,2020-01-25 09:01:18,25.1,97.4,76.8,339.89999
391097,2020-01-25 09:01:22,24.9,97.4,77.2,358.60001
391098,2020-01-25 09:01:26,25.4,97.5,78.0,353.29999
391099,2020-01-25 09:01:30,25.3,97.5,76.9,349.29999
391100,2020-01-25 09:01:34,25.6,97.6,73.3,306.39999
391101,2020-01-25 09:01:38,25.1,97.4,70.7,272.89999
391102,2020-01-25 09:01:42,25.0,97.4,68.9,243.10001
391103,2020-01-25 09:01:46,25.3,97.5,66.3,209.2
391104,2020-01-25 09:01:50,24.4,97.3,64.2,183.10001
391105,2020-01-25 09:01:55,25.5,97.6,62.5,158.5
391106,2020-01-25 09:01:59,25.1,97.5,61.4,142.89999
392152,2020-01-25 10:13:48,27.0,93.5,64.4,217.89999
392153,2020-01-25 10:13:52,26.9,93.4,67.4,253.2
392154,2020-01-25 10:13:56,26.9,93.4,71.2,304.29999
392155,2020-01-25 10:14:00,27.0,93.5,72.2,320.10001
392156,2020-01-25 10:14:05,26.9,93.4,72.6,327.60001
392157,2020-01-25 10:14:09,26.9,93.5,72.2,320.89999
392158,2020-01-25 10:14:12,27.1,93.5,68.9,268.29999
392160,2020-01-25 10:14:21,27.4,93.6,64.1,214.89999
392161,2020-01-25 10:14:25,27.3,93.6,60.2,169.3
392163,2020-01-25 10:14:33,27.5,93.7,60.7,175.7
392165,2020-01-25 10:14:41,27.5,93.6,62.5,201.5
392166,2020-01-25 10:14:45,27.4,93.6,65.5,238.39999
392167,2020-01-25 10:14:50,27.2,93.5,67.4,254.89999
392168,2020-01-25 10:14:54,27.3,93.5,67.3,257.60001
392169,2020-01-25 10:14:58,27.2,93.5,67.4,259.60001
392170,2020-01-25 10:15:02,27.2,93.5,66.8,246.89999
392171,2020-01-25 10:15:06,26.9,93.4,66.2,240.0
392172,2020-01-25 10:15:10,27.1,93.4,67.9,260.29999
392173,2020-01-25 10:15:14,27.0,93.4,75.7,328.39999
392174,2020-01-25 10:15:18,27.2,93.4,76.1,323.89999
392175,2020-01-25 10:15:22,27.0,93.3,80.4,382.5
392176,2020-01-25 10:15:26,26.9,93.3,81.8,400.79999
392177,2020-01-25 10:15:30,27.0,93.3,83.8,419.89999000000006
392178,2020-01-25 10:15:35,27.7,93.6,84.4,416.60001
392179,2020-01-25 10:15:39,27.4,93.5,84.6,410.39999
392180,2020-01-25 10:15:43,27.8,93.6,74.1,313.79999
392181,2020-01-25 10:15:47,27.4,93.4,73.6,328.39999
392182,2020-01-25 10:15:51,27.2,93.3,78.8,382.29999
392183,2020-01-25 10:15:55,27.3,93.4,82.9,427.70000999999996
392184,2020-01-25 10:15:59,27.2,93.3,90.5,509.79999000000004
392185,2020-01-25 10:16:03,27.3,93.3,123.4,799.5
392186,2020-01-25 10:16:07,27.3,93.3,142.8,969.5
392187,2020-01-25 10:16:12,27.2,93.3,156.8,1101.9000199999998
392188,2020-01-25 10:16:16,27.3,93.3,162.0,1131.80005
392189,2020-01-25 10:16:20,27.3,93.3,163.5,1120.30005
392190,2020-01-25 10:16:24,27.0,93.2,165.5,1118.69995
392191,2020-01-25 10:16:28,27.2,93.2,167.8,1129.69995
392192,2020-01-25 10:16:32,27.4,93.3,147.7,975.9000199999999
392193,2020-01-25 10:16:37,26.9,93.1,130.0,839.2999900000001
392194,2020-01-25 10:16:41,27.5,93.3,122.2,771.09998
392195,2020-01-25 10:16:45,27.3,93.2,115.8,722.7000099999999
392196,2020-01-25 10:16:49,27.4,93.2,110.0,680.90002
392197,2020-01-25 10:16:53,27.4,93.2,101.2,607.0
392198,2020-01-25 10:16:58,27.5,93.2,89.2,487.0
392199,2020-01-25 10:17:02,27.3,93.2,82.8,407.10001
392200,2020-01-25 10:17:06,27.4,93.2,76.6,332.29999
392201,2020-01-25 10:17:10,27.0,93.1,70.4,263.10001
392202,2020-01-25 10:17:14,27.2,93.1,65.5,209.89999
392203,2020-01-25 10:17:18,27.2,93.1,62.0,170.8
392204,2020-01-25 10:17:23,27.5,93.2,61.5,158.3
392205,2020-01-25 10:17:27,27.2,93.1,61.5,150.89999
392206,2020-01-25 10:17:31,27.8,93.3,60.3,142.3
392213,2020-01-25 10:18:03,27.2,93.0,63.6,211.60001
392214,2020-01-25 10:18:08,27.4,93.0,64.3,218.39999
392215,2020-01-25 10:18:12,27.6,93.0,64.5,219.89999
392216,2020-01-25 10:18:16,27.5,93.0,66.9,251.60001
392217,2020-01-25 10:18:20,27.1,92.9,69.5,294.10001
392218,2020-01-25 10:18:24,27.2,92.9,70.4,309.89999
392219,2020-01-25 10:18:28,27.5,93.0,75.2,352.0
392220,2020-01-25 10:18:32,27.4,93.0,75.4,353.79999
392221,2020-01-25 10:18:37,27.7,93.1,81.3,427.0
392222,2020-01-25 10:18:41,27.2,93.0,84.4,468.20000999999996
392223,2020-01-25 10:18:45,27.5,93.1,83.6,459.20000999999996
392224,2020-01-25 10:18:49,27.7,93.1,80.0,403.79999
392225,2020-01-25 10:18:54,27.2,92.9,77.1,359.79999
392226,2020-01-25 10:18:58,27.8,93.1,68.2,261.29999
392232,2020-01-25 10:19:31,27.4,92.9,70.8,262.5
392233,2020-01-25 10:19:35,27.4,92.9,79.9,362.20001
392234,2020-01-25 10:19:39,27.5,92.9,81.1,383.5
392235,2020-01-25 10:19:43,27.4,92.9,84.1,419.39999
392236,2020-01-25 10:19:48,27.3,92.8,85.2,437.60000999999994
392237,2020-01-25 10:19:52,27.4,92.9,86.5,449.5
392238,2020-01-25 10:19:56,27.2,92.8,84.8,425.89999000000006
392239,2020-01-25 10:20:00,27.6,92.9,66.2,248.5
392321,2020-01-25 10:27:18,28.2,92.5,68.4,286.10001
392322,2020-01-25 10:27:23,27.6,92.3,71.2,335.20001
392323,2020-01-25 10:27:27,27.2,92.2,73.2,379.89999
392324,2020-01-25 10:27:31,27.5,92.3,75.1,413.20001
392325,2020-01-25 10:27:35,27.2,92.2,75.8,434.5
392326,2020-01-25 10:27:40,27.5,92.3,74.4,424.70000999999996
392327,2020-01-25 10:27:44,27.2,92.2,74.8,442.79999000000004
392328,2020-01-25 10:27:48,27.4,92.3,75.3,463.10000999999994
392329,2020-01-25 10:27:52,27.3,92.3,74.8,470.89999000000006
392330,2020-01-25 10:27:56,27.6,92.4,74.6,482.70000999999996
392331,2020-01-25 10:28:01,27.4,92.4,74.9,484.70000999999996
392332,2020-01-25 10:28:08,27.1,92.3,74.4,469.60000999999994
392333,2020-01-25 10:28:12,27.5,92.4,72.6,431.29999000000004
392334,2020-01-25 10:28:16,27.8,92.5,68.1,347.70001
392335,2020-01-25 10:28:21,27.7,92.5,64.0,281.70001
392336,2020-01-25 10:28:25,27.6,92.4,61.5,221.5
398324,2020-01-25 18:32:33,27.0,74.0,166.0,205.2
398325,2020-01-25 18:32:37,27.2,74.1,192.0,230.2
398326,2020-01-25 18:32:41,27.4,74.3,218.3,254.3
398327,2020-01-25 18:32:45,27.1,74.0,244.0,282.60001
398328,2020-01-25 18:32:50,27.2,74.1,267.29999,302.20001
398329,2020-01-25 18:32:54,27.3,74.2,288.0,323.5
398330,2020-01-25 18:33:00,27.2,74.2,299.60001,336.20001
398331,2020-01-25 18:33:04,27.3,74.4,295.60001,331.29999
398332,2020-01-25 18:33:08,27.3,74.4,283.29999,317.70001
398333,2020-01-25 18:33:12,27.3,74.4,255.39999,286.60001
398334,2020-01-25 18:33:17,26.9,74.0,223.0,250.2
398335,2020-01-25 18:33:21,27.2,74.3,190.39999,217.39999
398336,2020-01-25 18:33:25,27.2,74.3,157.8,186.7
400014,2020-01-25 20:46:24,26.0,91.8,62.6,142.89999
400019,2020-01-25 20:46:46,26.0,91.8,60.3,136.39999
406322,2020-01-26 04:19:08,21.0,99.9,63.1,146.0
406323,2020-01-26 04:19:12,21.1,99.9,63.8,147.39999
406325,2020-01-26 04:19:20,21.6,99.9,65.4,163.0
406326,2020-01-26 04:19:24,21.3,99.9,67.1,164.10001
406327,2020-01-26 04:19:28,21.3,99.9,67.6,165.60001
406337,2020-01-26 04:20:08,21.6,99.9,71.0,182.7
406338,2020-01-26 04:20:13,21.3,99.9,71.9,185.3
406339,2020-01-26 04:20:17,21.5,99.9,71.9,185.3
406342,2020-01-26 04:20:29,21.1,99.9,71.6,177.10001
406347,2020-01-26 04:20:50,21.4,99.9,70.3,170.2
406351,2020-01-26 04:21:06,21.2,99.9,68.0,163.10001
406352,2020-01-26 04:21:10,21.9,99.9,66.9,159.2
406368,2020-01-26 04:22:15,21.9,99.9,64.6,144.39999
406369,2020-01-26 04:22:19,21.9,99.9,64.1,147.8
406379,2020-01-26 04:23:01,21.3,99.9,72.1,158.8
406382,2020-01-26 04:23:13,22.6,99.9,75.4,175.89999
406383,2020-01-26 04:23:17,22.0,99.9,75.2,178.5
406384,2020-01-26 04:23:21,22.5,99.9,76.0,184.7
406385,2020-01-26 04:23:25,22.6,99.9,76.9,190.5
406386,2020-01-26 04:23:29,21.3,99.9,77.4,197.10001
406387,2020-01-26 04:23:33,22.3,99.9,77.8,197.2
406388,2020-01-26 04:23:38,22.0,99.9,77.0,193.60001
406389,2020-01-26 04:23:42,22.1,99.9,78.0,194.5
406391,2020-01-26 04:23:50,22.5,99.9,79.0,196.0
406399,2020-01-26 04:24:22,22.2,99.9,79.0,171.5
406531,2020-01-26 04:33:27,22.9,99.9,73.9,173.39999
406535,2020-01-26 04:33:43,22.8,99.9,74.0,179.60001
406537,2020-01-26 04:33:52,22.3,99.9,73.8,173.60001
406539,2020-01-26 04:34:00,22.8,99.9,73.0,162.2
406540,2020-01-26 04:34:04,22.5,99.9,72.9,164.5
430558,2020-01-27 08:35:30,24.3,99.7,71.0,150.2
430559,2020-01-27 08:35:34,23.9,99.6,70.5,151.10001
431020,2020-01-27 09:07:20,24.7,97.7,67.5,160.3
431056,2020-01-27 09:09:47,24.7,97.8,68.2,164.3
435026,2020-01-27 13:59:51,42.3,32.1,26.6,96.3
435090,2020-01-27 14:04:17,42.2,32.4,27.1,120.4
435281,2020-01-27 14:17:26,43.7,29.8,24.4,98.5
435327,2020-01-27 14:20:36,45.4,30.0,24.7,93.5
435368,2020-01-27 14:23:29,43.6,29.7,23.8,95.1
435373,2020-01-27 14:23:49,43.4,30.1,25.6,117.2
435374,2020-01-27 14:23:53,42.8,30.0,25.6,105.1
435375,2020-01-27 14:23:57,43.3,30.3,26.1,106.1
435376,2020-01-27 14:24:01,43.3,30.5,27.3,140.3
453140,2020-01-28 11:18:19,29.7,74.3,29.1,104.0
453141,2020-01-28 11:18:24,30.5,75.0,29.4,105.7
453142,2020-01-28 11:18:28,29.7,74.2,28.8,110.1
453143,2020-01-28 11:18:32,29.8,74.4,28.6,107.5
453219,2020-01-28 11:23:45,29.9,76.2,34.4,119.4
453220,2020-01-28 11:23:49,29.8,76.2,33.9,119.7
453259,2020-01-28 11:26:30,30.1,73.0,32.6,133.39999
453260,2020-01-28 11:26:35,30.1,73.1,33.2,138.89999
453262,2020-01-28 11:26:43,30.9,73.8,33.5,153.5
453264,2020-01-28 11:26:51,30.8,73.5,31.1,113.2
453265,2020-01-28 11:26:55,31.0,73.4,32.7,136.8
453267,2020-01-28 11:27:04,30.1,72.3,35.5,172.60001
453269,2020-01-28 11:27:12,30.7,72.7,38.3,200.10001
453271,2020-01-28 11:27:20,31.2,72.6,38.5,190.2
453272,2020-01-28 11:27:24,30.2,71.8,37.5,179.60001
453277,2020-01-28 11:27:44,30.1,71.6,34.6,131.5
453279,2020-01-28 11:27:53,30.6,71.8,36.5,166.5
453280,2020-01-28 11:27:57,30.2,71.4,36.3,162.60001
453281,2020-01-28 11:28:01,31.3,72.3,36.1,160.39999
453283,2020-01-28 11:28:09,30.3,71.8,34.2,146.39999
458086,2020-01-28 17:02:58,30.2,54.7,27.6,102.8
458087,2020-01-28 17:03:03,29.5,54.3,28.3,115.4
458088,2020-01-28 17:03:07,29.7,54.4,28.7,129.3
458090,2020-01-28 17:03:15,29.4,54.3,28.9,145.10001
458091,2020-01-28 17:03:19,29.6,54.4,29.2,148.8
458093,2020-01-28 17:03:27,29.8,54.5,27.1,123.9
458095,2020-01-28 17:03:36,29.7,54.5,26.7,108.3
471230,2020-01-29 08:43:46,23.9,95.4,45.3,159.2
471236,2020-01-29 08:44:11,24.6,95.5,47.6,199.7
471237,2020-01-29 08:44:15,24.5,95.5,48.9,214.39999
471238,2020-01-29 08:44:19,23.9,95.3,49.1,214.2
471239,2020-01-29 08:44:23,23.8,95.3,48.9,217.7
471240,2020-01-29 08:44:28,24.1,95.3,49.4,224.60001
471241,2020-01-29 08:44:32,24.1,95.3,49.4,223.10001
471242,2020-01-29 08:44:36,24.1,95.3,48.6,201.3
471243,2020-01-29 08:44:40,24.2,95.3,48.3,198.3
471363,2020-01-29 08:53:06,24.5,95.0,40.5,186.2
471364,2020-01-29 08:53:10,24.6,95.0,40.6,201.0
471365,2020-01-29 08:53:14,24.6,95.0,41.0,213.5
471366,2020-01-29 08:53:18,23.9,94.8,41.8,232.5
471367,2020-01-29 08:53:23,23.9,94.8,41.6,232.10001
471368,2020-01-29 08:53:27,24.1,94.8,42.1,230.3
471369,2020-01-29 08:53:31,24.4,94.8,42.2,224.5
471370,2020-01-29 08:53:35,24.1,94.7,42.7,238.7
471371,2020-01-29 08:53:40,24.1,94.7,43.3,247.2
471372,2020-01-29 08:53:44,23.4,94.5,43.0,242.60001
471373,2020-01-29 08:53:48,24.2,94.6,42.9,234.0
471374,2020-01-29 08:53:52,24.1,94.6,43.1,234.10001
471375,2020-01-29 08:53:56,23.6,94.4,42.8,235.39999
471376,2020-01-29 08:54:01,23.4,94.4,42.1,226.7
471377,2020-01-29 08:54:05,23.9,94.5,40.6,188.39999
471382,2020-01-29 08:54:26,24.3,94.5,38.5,176.89999
471383,2020-01-29 08:54:30,24.1,94.4,38.4,183.39999
471384,2020-01-29 08:54:34,24.5,94.4,39.1,196.3
471385,2020-01-29 08:54:39,24.5,94.4,38.8,205.89999
471386,2020-01-29 08:54:43,24.4,94.4,39.1,202.8
471388,2020-01-29 08:54:51,23.6,94.1,38.8,193.0
471389,2020-01-29 08:54:55,24.3,94.4,38.6,184.39999
471391,2020-01-29 08:55:04,24.1,94.4,37.0,153.2
471392,2020-01-29 08:55:08,24.3,94.4,37.7,154.60001
471409,2020-01-29 08:56:21,24.6,94.3,40.0,176.10001
471412,2020-01-29 08:56:34,24.4,94.2,39.2,167.8
471423,2020-01-29 08:57:20,24.6,94.1,37.8,161.0
471425,2020-01-29 08:57:28,24.3,94.0,39.5,178.10001
471426,2020-01-29 08:57:33,24.6,94.0,40.4,199.10001
471427,2020-01-29 08:57:37,24.4,94.0,41.4,215.3
471428,2020-01-29 08:57:41,24.6,94.0,41.8,234.0
471429,2020-01-29 08:57:45,24.7,94.0,42.1,241.0
471430,2020-01-29 08:57:50,24.8,94.1,42.8,253.10001
471431,2020-01-29 08:57:54,24.4,93.9,42.7,257.5
471432,2020-01-29 08:57:58,24.4,94.0,42.9,258.60001
471433,2020-01-29 08:58:02,24.4,94.0,42.3,243.7
471434,2020-01-29 08:58:07,24.1,93.8,42.2,241.3
471435,2020-01-29 08:58:11,24.3,93.9,41.4,213.5
471436,2020-01-29 08:58:15,24.4,93.9,40.5,193.8
471496,2020-01-29 09:02:28,23.8,93.5,41.3,204.60001
471497,2020-01-29 09:02:32,24.4,93.6,43.3,235.5
471499,2020-01-29 09:02:40,24.4,93.6,46.4,294.79999
471500,2020-01-29 09:02:45,24.3,93.6,46.2,295.39999
471502,2020-01-29 09:02:53,24.1,93.6,44.3,252.2
471503,2020-01-29 09:02:57,24.5,93.7,43.2,230.5
471504,2020-01-29 09:03:02,24.8,93.8,42.1,209.8
471505,2020-01-29 09:03:06,24.2,93.6,40.8,203.0
471506,2020-01-29 09:03:10,24.4,93.7,40.3,189.3
471507,2020-01-29 09:03:14,24.6,93.8,40.0,185.10001
471508,2020-01-29 09:03:19,24.2,93.7,40.7,199.89999
471509,2020-01-29 09:03:23,24.2,93.7,41.7,226.0
471510,2020-01-29 09:03:27,24.3,93.8,43.7,264.20001
471511,2020-01-29 09:03:31,24.4,93.8,45.3,281.70001
471512,2020-01-29 09:03:35,24.3,93.8,45.8,277.79999
471513,2020-01-29 09:03:40,23.9,93.7,45.6,267.70001
471515,2020-01-29 09:03:48,24.6,93.9,45.3,258.39999
471516,2020-01-29 09:03:52,24.2,93.8,44.3,233.60001
471517,2020-01-29 09:03:56,24.1,93.8,42.7,194.2
471518,2020-01-29 09:04:00,24.2,93.9,41.5,191.89999
471519,2020-01-29 09:04:05,24.5,94.0,41.8,199.0
